,id,epoch,val_acc,val_loss,test_acc,test_loss,nepochs
39,run-1,16,0.887384176764077,0.7988496124744415,0.8831076265146115,0.8349268883466721,8
40,run-2,0,0.3677833214540271,2.4279884696006775,0.30648610121168923,2.5147210359573364,8
41,run-2,1,0.7213114754098361,1.915500283241272,0.6707056307911617,1.97606161236763,8
42,run-2,2,0.8189593727726301,1.7348548769950867,0.8018531717747683,1.8046717643737793,8
43,run-2,3,0.8588738417676408,1.6561897099018097,0.8560228082679971,1.7065960764884949,8
44,run-2,4,0.8688524590163934,1.575246900320053,0.8695652173913043,1.6332138180732727,8
45,run-2,5,0.8745545260156807,1.4993330538272858,0.8781183178902352,1.5431451201438904,8
46,run-2,6,0.8752672843905915,1.4317387640476227,0.8831076265146115,1.470052719116211,8
47,run-2,7,0.8845331432644333,1.3458043038845062,0.8809693513898789,1.4006744623184204,8
48,run-2,8,0.8866714183891661,1.272239625453949,0.8909479686386315,1.3236486315727234,8
49,run-2,9,0.887384176764077,1.1990652084350586,0.8916607270135424,1.2407203316688538,8
50,run-2,10,0.8866714183891661,1.1258105635643005,0.8923734853884533,1.1712270379066467,8
51,run-2,11,0.8895224518888097,1.0560689866542816,0.8923734853884533,1.1009973883628845,8
52,run-2,12,0.8859586600142552,0.9873865693807602,0.8880969351389879,1.0387351512908936,8
53,run-2,13,0.8859586600142552,0.9432347416877747,0.8923734853884533,0.971563071012497,8
54,run-2,14,0.8859586600142552,0.8715598285198212,0.8880969351389879,0.9203105419874191,8
55,run-2,15,0.8888096935138988,0.8420323580503464,0.8852459016393442,0.8745179176330566,8
56,run-2,16,0.8888096935138988,0.7851039469242096,0.8831076265146115,0.8285028338432312,8
57,run-3,0,0.41411261582323594,2.4088399410247803,0.3863150392017106,2.422227382659912,8
58,run-3,1,0.7198859586600143,1.9666917324066162,0.6749821810406272,1.997144728899002,8
59,run-3,2,0.8203848895224519,1.7948541045188904,0.7854597291518175,1.8123672604560852,8
60,run-3,3,0.8531717747683535,1.6963789463043213,0.8560228082679971,1.724688172340393,8
61,run-3,4,0.8745545260156807,1.6290371119976044,0.8759800427655025,1.6585375666618347,8
62,run-3,5,0.8831076265146115,1.553212732076645,0.8838203848895224,1.5763390958309174,8
63,run-3,6,0.8838203848895224,1.4667713940143585,0.8831076265146115,1.4977580308914185,8
64,run-3,7,0.8831076265146115,1.3779786825180054,0.8788310762651461,1.4059542417526245,8
65,run-3,8,0.8866714183891661,1.2955588400363922,0.8845331432644333,1.3243858516216278,8
66,run-3,9,0.8845331432644333,1.2049481570720673,0.8809693513898789,1.244628757238388,8
67,run-3,10,0.8859586600142552,1.1290907263755798,0.8859586600142552,1.158337116241455,8
68,run-3,11,0.8866714183891661,1.0572795867919922,0.887384176764077,1.0975540578365326,8
69,run-3,12,0.8859586600142552,0.9993739128112793,0.887384176764077,1.025048777461052,8
70,run-3,13,0.887384176764077,0.9361264407634735,0.8888096935138988,0.9644132703542709,8
71,run-4,0,0.43478260869565216,2.4754733443260193,0.3741981468282252,2.517959952354431,8
72,run-4,1,0.7377049180327869,1.9944132268428802,0.6863863150392017,2.06793475151062,8
73,run-4,2,0.8146828225231646,1.793089598417282,0.7683535281539559,1.8662277162075043,8
74,run-4,3,0.84248039914469,1.6553282737731934,0.8139700641482538,1.7196632623672485,8
75,run-4,4,0.8588738417676408,1.562660127878189,0.857448325017819,1.622647076845169,8
76,run-4,5,0.872416250890948,1.4793005287647247,0.8738417676407698,1.5329166948795319,8
77,run-4,6,0.8731290092658589,1.3946422636508942,0.8745545260156807,1.4532025456428528,8
78,run-4,7,0.8738417676407698,1.308996707201004,0.8809693513898789,1.359593689441681,8
79,run-4,8,0.879543834640057,1.2406110763549805,0.8759800427655025,1.2840313613414764,8
80,run-4,9,0.8788310762651461,1.1592329740524292,0.879543834640057,1.2111912965774536,8
81,run-4,10,0.8781183178902352,1.098447859287262,0.8781183178902352,1.1425713002681732,8
82,run-4,11,0.879543834640057,1.0345247387886047,0.8809693513898789,1.0732196867465973,8
83,run-4,12,0.8816821097647898,0.980181097984314,0.887384176764077,1.0238203257322311,8
84,run-4,13,0.8838203848895224,0.9360998570919037,0.8823948681397007,0.9725163727998734,8
85,run-4,14,0.8823948681397007,0.8712312579154968,0.8838203848895224,0.9234060943126678,8
86,run-4,15,0.8838203848895224,0.836559996008873,0.8823948681397007,0.8714463859796524,8
87,run-4,16,0.8866714183891661,0.8000626116991043,0.887384176764077,0.8437833487987518,8
88,run-4,17,0.8880969351389879,0.762698620557785,0.8766928011404134,0.8080721199512482,8
89,run-4,18,0.887384176764077,0.7184963375329971,0.879543834640057,0.7715460509061813,8
90,run-4,19,0.8895224518888097,0.6986825913190842,0.8831076265146115,0.7353228032588959,8
91,run-4,20,0.887384176764077,0.6732675731182098,0.8831076265146115,0.7214576750993729,8
92,run-4,21,0.8909479686386315,0.6554405987262726,0.8859586600142552,0.6954134255647659,8
93,run-4,22,0.8895224518888097,0.6382423639297485,0.8788310762651461,0.6760540008544922,8
94,run-4,23,0.8909479686386315,0.6119724959135056,0.8866714183891661,0.6684478670358658,8
95,run-4,24,0.8916607270135424,0.6154866814613342,0.8866714183891661,0.652174323797226,8
96,run-4,25,0.8902352102637205,0.6025831699371338,0.8816821097647898,0.6417321264743805,8
97,run-4,26,0.8895224518888097,0.5908348113298416,0.8823948681397007,0.6244882345199585,8
98,run-5,0,0.5452601568068425,2.251511514186859,0.4775481111903065,2.278717517852783,8
99,run-5,1,0.7754811119030649,1.8697380423545837,0.736992159657876,1.8896589577198029,8
100,run-5,2,0.8353528153955809,1.75175940990448,0.8282252316464719,1.7714837491512299,8
101,run-5,3,0.857448325017819,1.6587360203266144,0.8567355666429081,1.6879046261310577,8
102,run-5,4,0.872416250890948,1.5778828859329224,0.8745545260156807,1.6064692437648773,8
103,run-5,5,0.8809693513898789,1.482278287410736,0.8774055595153243,1.5146434605121613,8
104,run-5,6,0.8831076265146115,1.3880111277103424,0.8809693513898789,1.4269713461399078,8
105,run-5,7,0.8866714183891661,1.298210322856903,0.8831076265146115,1.3375920951366425,8
106,run-5,8,0.8852459016393442,1.2064184546470642,0.8838203848895224,1.2562271058559418,8
107,run-5,9,0.887384176764077,1.1279707551002502,0.8880969351389879,1.1690369248390198,8
108,run-5,10,0.8902352102637205,1.0559890270233154,0.887384176764077,1.1014470160007477,8
109,run-5,11,0.8923734853884533,0.993072509765625,0.8923734853884533,1.0374139547348022,8
110,run-5,12,0.8959372772630079,0.9257243275642395,0.8909479686386315,0.994404524564743,8
111,run-5,13,0.8923734853884533,0.8898635059595108,0.8902352102637205,0.9313817769289017,8
112,run-5,14,0.8902352102637205,0.8342959880828857,0.8859586600142552,0.8881099075078964,8
113,run-5,15,0.8966500356379188,0.7975701689720154,0.8880969351389879,0.8477982580661774,8
114,run-5,16,0.8966500356379188,0.7621961086988449,0.8859586600142552,0.8122501224279404,8
115,run-5,17,0.8923734853884533,0.732859194278717,0.8895224518888097,0.7777703106403351,8
116,run-6,0,0.43478260869565216,2.261408567428589,0.4126870990734141,2.3044920563697815,8
117,run-6,1,0.7512473271560941,1.825401484966278,0.7248752672843906,1.8617385625839233,8
118,run-6,2,0.8182466143977192,1.6906201839447021,0.8075552387740556,1.742224544286728,8
119,run-6,3,0.8517462580185318,1.6194769740104675,0.8389166072701354,1.6639082729816437,8
120,run-6,4,0.8631503920171062,1.5556379854679108,0.8545972915181753,1.617127001285553,8
121,run-6,5,0.8717034925160371,1.486021339893341,0.8745545260156807,1.5476092100143433,8
122,run-6,6,0.8838203848895224,1.4068715572357178,0.8809693513898789,1.459938645362854,8
123,run-6,7,0.8866714183891661,1.3265540599822998,0.8888096935138988,1.3695792257785797,8
124,run-6,8,0.8902352102637205,1.238449513912201,0.887384176764077,1.2814390361309052,8
125,run-6,9,0.8895224518888097,1.1671793162822723,0.8923734853884533,1.2055949866771698,8
126,run-6,10,0.8909479686386315,1.086867481470108,0.8923734853884533,1.1316697001457214,8
127,run-6,11,0.8916607270135424,1.0125174820423126,0.8937990021382751,1.0680193901062012,8
128,run-6,12,0.8916607270135424,0.9510268718004227,0.8930862437633642,0.9987343102693558,8
129,run-6,13,0.8916607270135424,0.8909545242786407,0.8973627940128297,0.9438789784908295,8
130,run-6,14,0.8909479686386315,0.843617394566536,0.894511760513186,0.892214834690094,8
131,run-6,15,0.8966500356379188,0.7958261221647263,0.8888096935138988,0.8521956354379654,8
132,run-6,16,0.8916607270135424,0.7710613310337067,0.8916607270135424,0.8212908804416656,8
133,run-6,17,0.8959372772630079,0.739945724606514,0.8880969351389879,0.7792147547006607,8
134,run-6,18,0.8909479686386315,0.7086485028266907,0.8916607270135424,0.7500900328159332,8
135,run-6,19,0.895224518888097,0.6808111667633057,0.895224518888097,0.7270860224962234,8
136,run-6,20,0.8930862437633642,0.6572563350200653,0.8916607270135424,0.7032702565193176,8
137,run-7,0,0.44404846756949395,2.204715311527252,0.4034212401995723,2.2497057914733887,8
138,run-7,1,0.7483962936564504,1.8442442417144775,0.6756949394155382,1.8710658252239227,8
139,run-7,2,0.8246614397719173,1.687609314918518,0.8082679971489665,1.7188295722007751,8
140,run-7,3,0.8560228082679971,1.6096223592758179,0.8517462580185318,1.6258302330970764,8
141,run-7,4,0.8738417676407698,1.5197490453720093,0.8766928011404134,1.5559688210487366,8
142,run-7,5,0.8788310762651461,1.4256881773471832,0.8774055595153243,1.4602903425693512,8
143,run-7,6,0.8880969351389879,1.3347735106945038,0.8831076265146115,1.379494458436966,8
144,run-7,7,0.8909479686386315,1.2640838921070099,0.8831076265146115,1.3029227554798126,8
145,run-7,8,0.8916607270135424,1.1786828339099884,0.8888096935138988,1.2146319150924683,8
146,run-7,9,0.8937990021382751,1.1078763008117676,0.8930862437633642,1.1532972753047943,8
147,run-7,10,0.8923734853884533,1.0452497601509094,0.8923734853884533,1.0799787640571594,8
148,run-7,11,0.8930862437633642,0.98029525578022,0.8937990021382751,1.0117572396993637,8
149,run-7,12,0.8888096935138988,0.9346639961004257,0.8930862437633642,0.9590049982070923,8
150,run-7,13,0.8902352102637205,0.8831988573074341,0.8888096935138988,0.9105257540941238,8
151,run-7,14,0.8895224518888097,0.8347903192043304,0.8930862437633642,0.8589349687099457,8
152,run-8,0,0.3257305773342837,2.4640180468559265,0.285816108339273,2.5172343850135803,8
153,run-8,1,0.7647897362794013,2.0028692185878754,0.7191732002851033,2.0605172514915466,8
154,run-8,2,0.8289379900213828,1.8402226567268372,0.8061297220242338,1.8929277062416077,8
155,run-8,3,0.8517462580185318,1.745872139930725,0.8488952245188881,1.78770312666893,8
156,run-8,4,0.8588738417676408,1.653575211763382,0.8560228082679971,1.7075601816177368,8
157,run-8,5,0.8652886671418389,1.5743302702903748,0.8610121168923734,1.6231175661087036,8
158,run-8,6,0.8717034925160371,1.4989003539085388,0.8717034925160371,1.5611592829227448,8
159,run-8,7,0.8759800427655025,1.4192845523357391,0.879543834640057,1.4700624644756317,8
160,run-8,8,0.8823948681397007,1.3308915495872498,0.8823948681397007,1.3832234144210815,8
161,run-8,9,0.8845331432644333,1.2408265173435211,0.8809693513898789,1.3029740154743195,8
162,run-8,10,0.8831076265146115,1.1557525992393494,0.8866714183891661,1.2129713296890259,8
163,run-8,11,0.8866714183891661,1.0870760381221771,0.894511760513186,1.1312942206859589,8
164,run-8,12,0.8852459016393442,1.0112235248088837,0.8909479686386315,1.0740770399570465,8
165,run-8,13,0.8895224518888097,0.9558548182249069,0.8895224518888097,1.0187773406505585,8
166,run-8,14,0.8909479686386315,0.9077931046485901,0.8966500356379188,0.9594780951738358,8
167,run-8,15,0.8895224518888097,0.859666720032692,0.8902352102637205,0.9092609137296677,8
168,run-8,16,0.8880969351389879,0.8284499198198318,0.8866714183891661,0.857356458902359,8
169,run-8,17,0.8916607270135424,0.7788429260253906,0.8902352102637205,0.8222883641719818,8
170,run-8,18,0.8916607270135424,0.7482189685106277,0.8916607270135424,0.7943508327007294,8
171,run-8,19,0.8916607270135424,0.7147168517112732,0.8838203848895224,0.771336242556572,8
172,run-9,0,0.315751960085531,2.423855483531952,0.3150392017106201,2.4442965388298035,8
173,run-9,1,0.7077690662865289,1.9950088858604431,0.6728439059158945,2.0192123651504517,8
174,run-9,2,0.8096935138987883,1.8143431842327118,0.8061297220242338,1.8344237804412842,8
175,run-9,3,0.8396293656450463,1.711622804403305,0.8446186742694227,1.7359097301959991,8
176,run-9,4,0.8617248752672844,1.6223742067813873,0.857448325017819,1.6647868752479553,8
177,run-9,5,0.8681397006414825,1.5475434362888336,0.8617248752672844,1.6081237196922302,8
178,run-9,6,0.8774055595153243,1.4625664353370667,0.8681397006414825,1.5116821825504303,8
179,run-9,7,0.880256593014968,1.3958818316459656,0.872416250890948,1.438720941543579,8
180,run-9,8,0.8845331432644333,1.2869789600372314,0.8766928011404134,1.3437720239162445,8
181,run-9,9,0.8866714183891661,1.205130398273468,0.880256593014968,1.2550101280212402,8
182,run-9,10,0.8852459016393442,1.114103764295578,0.8845331432644333,1.168572574853897,8
183,run-9,11,0.8859586600142552,1.0333934128284454,0.8866714183891661,1.0908432006835938,8
184,run-9,12,0.8895224518888097,0.9737190902233124,0.8838203848895224,1.0204692333936691,8
185,run-9,13,0.8902352102637205,0.9149674773216248,0.8859586600142552,0.9594333320856094,8
186,run-9,14,0.8902352102637205,0.8538411557674408,0.8909479686386315,0.9092208445072174,8
187,run-9,15,0.8859586600142552,0.8091173022985458,0.8895224518888097,0.8530389368534088,8
188,run-9,16,0.8852459016393442,0.7727822959423065,0.8866714183891661,0.8157929182052612,8
189,run-9,17,0.8902352102637205,0.7361473441123962,0.887384176764077,0.7780274599790573,8
190,run-10,0,0.3820384889522452,2.575487792491913,0.3741981468282252,2.598256289958954,16
191,run-10,1,0.6678545972915182,2.1511834859848022,0.6414825374198146,2.1761637330055237,16
192,run-10,2,0.8068424803991446,1.887654423713684,0.7875980042765502,1.921391874551773,16
193,run-10,3,0.8467569493941554,1.7138875424861908,0.8396293656450463,1.7665654122829437,16
194,run-10,4,0.8624376336421953,1.5910863280296326,0.8538845331432644,1.6441787481307983,16
195,run-10,5,0.8652886671418389,1.499491274356842,0.8667141838916608,1.5586261451244354,16
196,run-10,6,0.8652886671418389,1.4130139350891113,0.8745545260156807,1.46095472574234,16
197,run-10,7,0.8745545260156807,1.323263943195343,0.8809693513898789,1.3745428919792175,16
198,run-10,8,0.879543834640057,1.259882628917694,0.8816821097647898,1.301569551229477,16
199,run-10,9,0.8831076265146115,1.1797195971012115,0.8838203848895224,1.2153253853321075,16
200,run-10,10,0.8831076265146115,1.1151922643184662,0.8838203848895224,1.1487497389316559,16
201,run-10,11,0.8880969351389879,1.0440241992473602,0.8902352102637205,1.0762624740600586,16
202,run-10,12,0.8845331432644333,0.9781572818756104,0.8895224518888097,1.0143867433071136,16
203,run-10,13,0.8866714183891661,0.9260244071483612,0.8930862437633642,0.9524277746677399,16
204,run-10,14,0.8866714183891661,0.8692449033260345,0.8923734853884533,0.9126214236021042,16
205,run-10,15,0.8866714183891661,0.820415809750557,0.8959372772630079,0.862312376499176,16
206,run-10,16,0.8895224518888097,0.7827654331922531,0.894511760513186,0.8262919336557388,16
207,run-10,17,0.8880969351389879,0.7426790148019791,0.8937990021382751,0.7826034426689148,16
208,run-10,18,0.887384176764077,0.7113974243402481,0.895224518888097,0.7485264986753464,16
209,run-10,19,0.8888096935138988,0.6841491311788559,0.8916607270135424,0.717633381485939,16
210,run-10,20,0.8895224518888097,0.6600880324840546,0.8959372772630079,0.693369060754776,16
211,run-10,21,0.8866714183891661,0.6510957032442093,0.894511760513186,0.6760779768228531,16
212,run-11,0,0.44119743406985035,2.5235042572021484,0.42266571632216676,2.559689521789551,16
213,run-11,1,0.7562366357804704,2.064102351665497,0.7476835352815395,2.1010616421699524,16
214,run-11,2,0.8239486813970064,1.8383468985557556,0.8075552387740556,1.8768917322158813,16
215,run-11,3,0.8453314326443335,1.6930457651615143,0.83464005702067,1.731658697128296,16
216,run-11,4,0.8567355666429081,1.5674307644367218,0.8517462580185318,1.611326813697815,16
217,run-11,5,0.8709907341411262,1.4672490656375885,0.8652886671418389,1.5135663151741028,16
218,run-11,6,0.8781183178902352,1.3758638501167297,0.8788310762651461,1.4185032844543457,16
219,run-11,7,0.8838203848895224,1.2846433818340302,0.8859586600142552,1.3377798199653625,16
220,run-11,8,0.8859586600142552,1.2029358744621277,0.8838203848895224,1.250934213399887,16
221,run-11,9,0.8866714183891661,1.129161775112152,0.8888096935138988,1.1810707747936249,16
222,run-11,10,0.8845331432644333,1.0566662549972534,0.895224518888097,1.1014001965522766,16
223,run-11,11,0.8909479686386315,0.9894806891679764,0.8930862437633642,1.0332785248756409,16
224,run-11,12,0.8930862437633642,0.9185686111450195,0.8916607270135424,0.9583820104598999,16
225,run-11,13,0.8923734853884533,0.861939087510109,0.8916607270135424,0.910334587097168,16
226,run-11,14,0.8923734853884533,0.8084184229373932,0.8923734853884533,0.8583887219429016,16
227,run-11,15,0.8888096935138988,0.7598406672477722,0.8937990021382751,0.8082513958215714,16
228,run-11,16,0.8973627940128297,0.7246682047843933,0.8930862437633642,0.7649162262678146,16
229,run-11,17,0.895224518888097,0.6834495365619659,0.8916607270135424,0.7356398403644562,16
230,run-11,18,0.8959372772630079,0.6515171825885773,0.8980755523877405,0.699505478143692,16
231,run-11,19,0.8895224518888097,0.6361220329999924,0.8973627940128297,0.672238364815712,16
232,run-11,20,0.8966500356379188,0.6268783956766129,0.8937990021382751,0.649463102221489,16
233,run-11,21,0.894511760513186,0.6000996828079224,0.8973627940128297,0.6275340169668198,16
234,run-12,0,0.308624376336422,2.571000099182129,0.300784034212402,2.630366802215576,16
235,run-12,1,0.617248752672844,2.085245668888092,0.5780470420527442,2.1444228887557983,16
236,run-12,2,0.7875980042765502,1.8429120182991028,0.766928011404134,1.902623027563095,16
237,run-12,3,0.8282252316464719,1.6784776449203491,0.8161083392729864,1.7461017966270447,16
238,run-12,4,0.8503207412687099,1.565201461315155,0.8453314326443335,1.6387229263782501,16
239,run-12,5,0.8610121168923734,1.4639123380184174,0.8602993585174625,1.519914835691452,16
240,run-12,6,0.8709907341411262,1.3930825293064117,0.8717034925160371,1.4395314157009125,16
241,run-12,7,0.8809693513898789,1.3214051127433777,0.8774055595153243,1.3698115348815918,16
242,run-12,8,0.8852459016393442,1.246313065290451,0.8816821097647898,1.2955978214740753,16
243,run-12,9,0.8902352102637205,1.1637046337127686,0.8859586600142552,1.2244101166725159,16
244,run-12,10,0.8923734853884533,1.0893481075763702,0.8866714183891661,1.13910773396492,16
245,run-12,11,0.8916607270135424,1.0198714137077332,0.8923734853884533,1.0725879073143005,16
246,run-12,12,0.8937990021382751,0.9499984085559845,0.8916607270135424,1.0041823834180832,16
247,run-12,13,0.8937990021382751,0.8923309743404388,0.895224518888097,0.9460854828357697,16
248,run-12,14,0.8959372772630079,0.8437115997076035,0.895224518888097,0.9020059108734131,16
249,run-12,15,0.8909479686386315,0.80251544713974,0.8966500356379188,0.8600063025951385,16
250,run-12,16,0.8923734853884533,0.7570885717868805,0.894511760513186,0.8045136779546738,16
251,run-12,17,0.8973627940128297,0.7219202667474747,0.8959372772630079,0.769646167755127,16
252,run-12,18,0.895224518888097,0.6868550330400467,0.8959372772630079,0.741658940911293,16
253,run-12,19,0.895224518888097,0.6632850468158722,0.8973627940128297,0.7153674960136414,16
254,run-12,20,0.8909479686386315,0.6375689953565598,0.8973627940128297,0.6858556121587753,16
255,run-12,21,0.8966500356379188,0.6195488572120667,0.8966500356379188,0.6635100990533829,16
256,run-12,22,0.8987883107626514,0.5940398275852203,0.8980755523877405,0.6498019099235535,16
257,run-12,23,0.8909479686386315,0.5922050029039383,0.8966500356379188,0.6356900632381439,16
258,run-12,24,0.8923734853884533,0.5903975963592529,0.9009265858873842,0.6200956702232361,16
259,run-12,25,0.8959372772630079,0.5662625283002853,0.9002138275124733,0.6059995591640472,16
260,run-12,26,0.8937990021382751,0.5620854496955872,0.8966500356379188,0.5975042581558228,16
261,run-12,27,0.895224518888097,0.5541278570890427,0.8980755523877405,0.5949928909540176,16
262,run-13,0,0.2815395580898076,2.652454137802124,0.2523164647184604,2.703611433506012,16
263,run-13,1,0.6728439059158945,2.138912796974182,0.6151104775481112,2.193469822406769,16
264,run-13,2,0.7911617961511048,1.8929271399974823,0.7655024946543122,1.9390521049499512,16
265,run-13,3,0.8431931575196009,1.737586796283722,0.8310762651461154,1.7779068350791931,16
266,run-13,4,0.864575908766928,1.6199625432491302,0.8553100498930862,1.6535998582839966,16
267,run-13,5,0.8759800427655025,1.5182364583015442,0.8688524590163934,1.5592148900032043,16
268,run-13,6,0.8845331432644333,1.426653653383255,0.880256593014968,1.4649391174316406,16
269,run-13,7,0.8902352102637205,1.3386487662792206,0.8880969351389879,1.366947591304779,16
270,run-13,8,0.8923734853884533,1.248856395483017,0.8902352102637205,1.296202838420868,16
271,run-13,9,0.8923734853884533,1.1681725084781647,0.8923734853884533,1.2002116441726685,16
272,run-13,10,0.8930862437633642,1.0910702645778656,0.8923734853884533,1.1272274255752563,16
273,run-13,11,0.8937990021382751,1.0157517045736313,0.8888096935138988,1.0474856197834015,16
274,run-13,12,0.8916607270135424,0.9516550749540329,0.894511760513186,0.9919294267892838,16
275,run-13,13,0.8959372772630079,0.8896181136369705,0.8966500356379188,0.9309670925140381,16
276,run-13,14,0.9009265858873842,0.8388242274522781,0.8923734853884533,0.8753795772790909,16
277,run-13,15,0.8923734853884533,0.7900737524032593,0.8909479686386315,0.8380433171987534,16
278,run-13,16,0.894511760513186,0.7486321926116943,0.8895224518888097,0.7879167199134827,16
279,run-13,17,0.8987883107626514,0.7187880575656891,0.8930862437633642,0.7578049004077911,16
280,run-13,18,0.8959372772630079,0.6878512650728226,0.8916607270135424,0.7342933565378189,16
281,run-13,19,0.8916607270135424,0.6577042937278748,0.8916607270135424,0.703239381313324,16
282,run-14,0,0.2316464718460442,2.708820164203644,0.2601568068424804,2.7527750730514526,16
283,run-14,1,0.6728439059158945,2.212285339832306,0.6129722024233785,2.2574020624160767,16
284,run-14,2,0.8082679971489665,1.9259184300899506,0.781895937277263,1.9857002198696136,16
285,run-14,3,0.8339272986457591,1.770764172077179,0.82679971489665,1.824143409729004,16
286,run-14,4,0.8510334996436208,1.661322921514511,0.8460441910192444,1.7106174528598785,16
287,run-14,5,0.857448325017819,1.5538351833820343,0.8610121168923734,1.618355929851532,16
288,run-14,6,0.8667141838916608,1.4629436135292053,0.8652886671418389,1.5122893154621124,16
289,run-14,7,0.880256593014968,1.370552271604538,0.8759800427655025,1.4183849394321442,16
290,run-14,8,0.8845331432644333,1.2739725410938263,0.8852459016393442,1.3167861104011536,16
291,run-14,9,0.887384176764077,1.1910797953605652,0.8859586600142552,1.2313186824321747,16
292,run-14,10,0.8838203848895224,1.113630473613739,0.8895224518888097,1.1496284306049347,16
293,run-14,11,0.8880969351389879,1.0458684265613556,0.8888096935138988,1.076460987329483,16
294,run-14,12,0.8823948681397007,0.9882039576768875,0.8902352102637205,1.0093977600336075,16
295,run-14,13,0.8852459016393442,0.9259031862020493,0.8930862437633642,0.9443103820085526,16
296,run-14,14,0.8859586600142552,0.8737894743680954,0.8916607270135424,0.9006403833627701,16
297,run-15,0,0.2886671418389166,2.5481643676757812,0.2872416250890948,2.562626302242279,16
298,run-15,1,0.6450463292943692,2.1519802808761597,0.6222380612972203,2.1787895560264587,16
299,run-15,2,0.8011404133998574,1.9414263367652893,0.7683535281539559,1.9550321102142334,16
300,run-15,3,0.8524590163934426,1.80267733335495,0.8374910905203136,1.828548014163971,16
301,run-15,4,0.8702779757662152,1.7045058906078339,0.8631503920171062,1.7365069687366486,16
302,run-15,5,0.8838203848895224,1.6074292063713074,0.8731290092658589,1.6440606713294983,16
303,run-15,6,0.8823948681397007,1.5212503373622894,0.8809693513898789,1.5529553890228271,16
304,run-15,7,0.8880969351389879,1.4288479089736938,0.8866714183891661,1.4620852768421173,16
305,run-15,8,0.8895224518888097,1.3391388654708862,0.8880969351389879,1.3654015064239502,16
306,run-15,9,0.8909479686386315,1.2550405263900757,0.8937990021382751,1.272676259279251,16
