,id,epoch,val_acc,val_loss,test_acc,test_loss,pretraining,lr_init
40,run-1,17,0.8465641669281456,0.49742077697407117,0.8471917163476623,0.4999802383509549,SwAV,0.002
41,run-1,18,0.8471917163476623,0.49260458079251374,0.8487605898964543,0.4912813630971042,SwAV,0.002
42,run-2,0,0.7753373078129903,0.5815405710176988,0.7794163790398494,0.5755763379010287,SwAV,0.002
43,run-2,1,0.8167555695010982,0.48798697103153577,0.8148729212425478,0.4988984059203755,SwAV,0.002
44,run-2,2,0.8274239096328836,0.4884184273806485,0.8176968936303733,0.4974064258011905,SwAV,0.002
45,run-2,3,0.8336994038280514,0.49943277781659906,0.8211484154377158,0.5087864913723685,SwAV,0.002
46,run-2,4,0.836523376215877,0.5550882301547311,0.8286790084719171,0.5606923509727825,SwAV,0.002
47,run-2,5,0.8289927831816756,0.5837398984215476,0.8224035142767493,0.5876183753663843,SwAV,0.002
48,run-2,6,0.834954502667085,0.5444120520895178,0.8362096015061186,0.536745388399471,SwAV,0.002
49,run-2,7,0.8343269532475682,0.5272912979125977,0.8412299968622529,0.5222207768396898,SwAV,0.002
50,run-2,8,0.8355820520866019,0.5437229411168532,0.8384060244744274,0.5380743118849668,SwAV,0.002
51,run-2,9,0.8409162221524945,0.5357037511738864,0.8399748980232193,0.5276721174066717,SwAV,0.002
52,run-2,10,0.8384060244744274,0.5384179814295336,0.8371509256353938,0.529526794498617,SwAV,0.002
53,run-2,11,0.8352682773768434,0.5420452112501318,0.8390335738939442,0.5434389737519351,SwAV,0.002
54,run-2,12,0.839661123313461,0.5268070183017037,0.8402886727329777,0.5268441492860968,SwAV,0.002
55,run-2,13,0.8412299968622529,0.5215313759717074,0.8409162221524945,0.5273258279670369,SwAV,0.002
56,run-2,14,0.8424850957012865,0.5312523164532401,0.8384060244744274,0.5332371727986769,SwAV,0.002
57,run-2,15,0.8434264198305617,0.5365209010514346,0.8377784750549105,0.541521430015564,SwAV,0.002
58,run-2,16,0.8449952933793536,0.5377450883388519,0.838092249764669,0.5466237745501779,SwAV,0.002
59,run-2,17,0.84374019454032,0.5444410280747847,0.8399748980232193,0.5491430894895033,SwAV,0.002
60,run-2,18,0.8412299968622529,0.5477523776617917,0.8431126451208033,0.5493074059486389,SwAV,0.002
61,run-2,19,0.8412299968622529,0.5549539381807501,0.842171320991528,0.5500566905195062,SwAV,0.002
62,run-2,20,0.8409162221524945,0.5480225926095789,0.8427988704110448,0.5505649122324857,SwAV,0.002
63,run-2,21,0.8399748980232193,0.551599616354162,0.84374019454032,0.54611598090692,SwAV,0.002
64,run-3,0,0.6460621273925322,1.515698248689825,0.6294320677753373,1.6069909659298984,SwAV,0.002
65,run-3,1,0.7398807656102918,1.063612612811002,0.7395669909005335,1.1004803614182905,SwAV,0.002
66,run-3,2,0.7715720112958896,0.8311158906329762,0.7681204894885473,0.8567488681186329,SwAV,0.002
67,run-3,3,0.7816128020081582,0.7727004289627075,0.779102604330091,0.806128594008359,SwAV,0.002
68,run-3,4,0.7960464386570443,0.7143865769559686,0.7938500156887355,0.7391897602514788,SwAV,0.002
69,run-3,5,0.8111076247254472,0.6687209958379919,0.8023219328522121,0.6999361460859125,SwAV,0.002
70,run-3,6,0.8249137119548164,0.5926886959509416,0.8186382177596486,0.6151044151999734,SwAV,0.002
71,run-3,7,0.8289927831816756,0.5486498204144564,0.8277376843426419,0.5631199452010068,SwAV,0.002
72,run-3,8,0.8384060244744274,0.5279784012924541,0.8346407279573267,0.5384629152037881,SwAV,0.002
73,run-3,9,0.8387197991841857,0.5364472540942106,0.8358958267963602,0.5421586524356495,SwAV,0.002
74,run-3,10,0.842171320991528,0.5245822126215155,0.836523376215877,0.532982509244572,SwAV,0.002
75,run-3,11,0.8424850957012865,0.49610463597557763,0.8440539692500785,0.4998339495875619,SwAV,0.002
76,run-3,12,0.8406024474427362,0.48175857012922113,0.8459366175086288,0.47791544686664233,SwAV,0.002
77,run-3,13,0.8440539692500785,0.4743010808121074,0.846877941637904,0.4771655093539845,SwAV,0.002
78,run-3,14,0.8446815186695952,0.4768496480855075,0.846877941637904,0.46944204514676874,SwAV,0.002
79,run-3,15,0.8456228427988705,0.47795901786197315,0.8478192657671791,0.46818549795584247,SwAV,0.002
80,run-3,16,0.8431126451208033,0.4874808571555398,0.8434264198305617,0.4747961298985915,SwAV,0.002
81,run-3,17,0.8402886727329777,0.4904822192408822,0.8440539692500785,0.4806378050283952,SwAV,0.002
82,run-3,18,0.8415437715720113,0.4894976995208047,0.8459366175086288,0.4763037724928422,SwAV,0.002
83,run-3,19,0.8446815186695952,0.4867248670621352,0.8459366175086288,0.474077891219746,SwAV,0.002
84,run-3,20,0.8462503922183872,0.48223318565975537,0.8471917163476623,0.4692711179906672,SwAV,0.002
85,run-4,0,0.7059930969563853,0.8822869224981829,0.6959523062441167,0.9616800438274037,SwAV,0.002
86,run-4,1,0.7452149356761845,0.7475319938226179,0.7339190461248823,0.7786415598609231,SwAV,0.002
87,run-4,2,0.7486664574835268,0.7360552278431979,0.7455287103859429,0.7629165649414062,SwAV,0.002
88,run-4,3,0.7678067147787888,0.7327253547581759,0.7593347976153122,0.7427499998699535,SwAV,0.002
89,run-4,4,0.7860056479447757,0.7257160598581488,0.7784750549105742,0.7307118231599982,SwAV,0.002
90,run-4,5,0.8045183558205209,0.6893300007690083,0.792594916849702,0.6919426890936765,SwAV,0.002
91,run-4,6,0.8211484154377158,0.6178049553524364,0.8117351741449639,0.6243996891108426,SwAV,0.002
92,run-4,7,0.8308754314402259,0.5729872611435977,0.8211484154377158,0.587391506541859,SwAV,0.002
93,run-4,8,0.839661123313461,0.5345604609359395,0.8384060244744274,0.5396178689869967,SwAV,0.002
94,run-4,9,0.8434264198305617,0.5201781392097473,0.8415437715720113,0.5249664160338315,SwAV,0.002
95,run-4,10,0.8406024474427362,0.5066510005430742,0.8409162221524945,0.5055770548907194,SwAV,0.002
96,run-4,11,0.8415437715720113,0.5118793140758168,0.8371509256353938,0.5129989873279225,SwAV,0.002
97,run-4,12,0.842171320991528,0.5112909891388633,0.8374647003451522,0.5123519870367917,SwAV,0.002
98,run-4,13,0.8387197991841857,0.5166186229749159,0.8393473486037025,0.5116813507947054,SwAV,0.002
99,run-4,14,0.8384060244744274,0.5238905440677296,0.8424850957012865,0.5165633234110746,SwAV,0.002
100,run-5,0,0.6915594603074993,0.6673356890678406,0.6950109821148416,0.6803201111880216,SwAV,0.002
101,run-5,1,0.7888296203326012,0.5386973375623877,0.7834954502667085,0.5565706626935438,SwAV,0.002
102,run-5,2,0.7938500156887355,0.5351563529534773,0.7916535927204267,0.5419952300461855,SwAV,0.002
103,run-5,3,0.7979290869155946,0.5351300754330375,0.7976153122058363,0.5464601814746857,SwAV,0.002
104,run-5,4,0.8104800753059304,0.5362855060534044,0.8032632569814873,0.5458547120744531,SwAV,0.002
105,run-5,5,0.8236586131157829,0.5495089861479673,0.8145591465327895,0.5575202622196891,SwAV,0.002
106,run-5,6,0.8318167555695011,0.5340880318121477,0.8258550360840916,0.5461595952510834,SwAV,0.002
107,run-5,7,0.8387197991841857,0.5101610232483257,0.8406024474427362,0.5146557444875891,SwAV,0.002
108,run-5,8,0.838092249764669,0.5080202763730829,0.8434264198305617,0.5092569210312583,SwAV,0.002
109,run-5,9,0.8402886727329777,0.5081246224316683,0.8409162221524945,0.5169860422611237,SwAV,0.002
110,run-5,10,0.8409162221524945,0.503684404221448,0.8415437715720113,0.5057124630971388,SwAV,0.002
111,run-5,11,0.8434264198305617,0.4964634423906153,0.8409162221524945,0.5006323294206099,SwAV,0.002
112,run-5,12,0.839661123313461,0.507615246556022,0.8384060244744274,0.5064105770804666,SwAV,0.002
113,run-5,13,0.8393473486037025,0.5161951590668071,0.842171320991528,0.5103303735906427,SwAV,0.002
114,run-5,14,0.8431126451208033,0.5172796872529116,0.8424850957012865,0.5079114464196292,SwAV,0.002
115,run-5,15,0.8446815186695952,0.519262205470692,0.8412299968622529,0.5108920335769653,SwAV,0.002
116,run-5,16,0.8462503922183872,0.5138767063617706,0.8434264198305617,0.5156950788064436,SwAV,0.002
117,run-5,17,0.8459366175086288,0.5176542157476599,0.84374019454032,0.5106234333731912,SwAV,0.002
118,run-5,18,0.8471917163476623,0.5128303305669264,0.8459366175086288,0.5062755833972584,SwAV,0.002
119,run-5,19,0.8475054910574208,0.5112453292716633,0.8471917163476623,0.5016322000460192,SwAV,0.002
120,run-5,20,0.848446815186696,0.51046699014577,0.8443677439598368,0.49875508926131507,SwAV,0.002
121,run-5,21,0.8487605898964543,0.513548878106204,0.84374019454032,0.5034400820732117,SwAV,0.002
122,run-5,22,0.8497019140257295,0.5159397883848711,0.845309068089112,0.5052890804680911,SwAV,0.002
123,run-5,23,0.8481330404769376,0.5243754847483202,0.8449952933793536,0.5075456229123202,SwAV,0.002
124,run-5,24,0.8475054910574208,0.5262173062021082,0.845309068089112,0.5145294368267059,SwAV,0.002
125,run-5,25,0.8471917163476623,0.5329426364465193,0.8456228427988705,0.5150454992597754,SwAV,0.002
126,run-5,26,0.846877941637904,0.5320925875143572,0.8459366175086288,0.5148597901517694,SwAV,0.002
127,run-6,0,0.7154063382491371,0.7253768444061279,0.7191716347662378,0.7294856418262828,SwAV,0.002
128,run-6,1,0.7627863194226545,0.626671856099909,0.761531220583621,0.6430289907888933,SwAV,0.002
129,run-6,2,0.7756510825227486,0.6835265430537137,0.7740822089739567,0.7109533873471346,SwAV,0.002
130,run-6,3,0.8007530593034201,0.6328181461854414,0.8013806087229369,0.6468812633644451,SwAV,0.002
131,run-6,4,0.818951992469407,0.5538831326094541,0.8129902729839975,0.5723565491763029,SwAV,0.002
132,run-6,5,0.8330718544085347,0.5354229482737455,0.8296203326011924,0.5468290935863148,SwAV,0.002
133,run-6,6,0.8384060244744274,0.5371801907365973,0.8267963602133668,0.5472615577957847,SwAV,0.002
134,run-6,7,0.8387197991841857,0.5277724401517347,0.8293065578914339,0.5370870747349479,SwAV,0.002
135,run-6,8,0.8431126451208033,0.5123199441216209,0.8374647003451522,0.5219003531065854,SwAV,0.002
136,run-6,9,0.8431126451208033,0.505784812298688,0.8449952933793536,0.5139248967170715,SwAV,0.002
137,run-6,10,0.8415437715720113,0.5048844516277313,0.8412299968622529,0.5128406286239624,SwAV,0.002
138,run-6,11,0.8402886727329777,0.5065382095900449,0.839661123313461,0.5108337619087913,SwAV,0.002
139,run-6,12,0.8434264198305617,0.49740922451019287,0.8418575462817697,0.5050186325203289,SwAV,0.002
140,run-6,13,0.8427988704110448,0.492133229970932,0.8427988704110448,0.493747201832858,SwAV,0.002
141,run-7,0,0.7298399748980232,0.8179322589527477,0.7260746783809225,0.8592597896402533,SwAV,0.002
142,run-7,1,0.7106997176027612,0.8653127659450878,0.706620646375902,0.9012574824419889,SwAV,0.002
143,run-7,2,0.7292124254785064,0.8964081623337485,0.7270160025101977,0.9327506152066317,SwAV,0.002
144,run-7,3,0.7514904298713524,0.8656038370999423,0.7467838092249764,0.892803663557226,SwAV,0.002
145,run-7,4,0.7750235331032319,0.7693759473887357,0.7627863194226545,0.8036525249481201,SwAV,0.002
146,run-7,5,0.796673988076561,0.7078281261704185,0.779102604330091,0.7451764236796986,SwAV,0.002
147,run-7,6,0.8120489488547223,0.6820416938174855,0.8045183558205209,0.7156756737015464,SwAV,0.002
148,run-7,7,0.8202070913084405,0.6467950723387978,0.8161280200815815,0.6772291281006553,SwAV,0.002
149,run-7,8,0.8296203326011924,0.5976479920473966,0.8267963602133668,0.6164440810680389,SwAV,0.002
150,run-7,9,0.8393473486037025,0.5601291195912794,0.8352682773768434,0.574007353999398,SwAV,0.002
151,run-7,10,0.8424850957012865,0.54253366318616,0.8418575462817697,0.5530888384038751,SwAV,0.002
152,run-7,11,0.8418575462817697,0.5304483229463751,0.8440539692500785,0.530808383768255,SwAV,0.002
153,run-7,12,0.8384060244744274,0.5283848372372714,0.8440539692500785,0.527280555530028,SwAV,0.002
154,run-7,13,0.8393473486037025,0.5227903263135389,0.8434264198305617,0.5192791223526001,SwAV,0.002
155,run-7,14,0.8412299968622529,0.5198154368183829,0.8440539692500785,0.513851363550533,SwAV,0.002
156,run-7,15,0.8446815186695952,0.5116118030114607,0.8443677439598368,0.510600046678023,SwAV,0.002
157,run-7,16,0.8424850957012865,0.5061801021749323,0.8440539692500785,0.5052159401503477,SwAV,0.002
158,run-7,17,0.8415437715720113,0.5047150904482062,0.84374019454032,0.501532110300931,SwAV,0.002
159,run-7,18,0.84374019454032,0.4985036470673301,0.8440539692500785,0.496295690536499,SwAV,0.002
160,run-7,19,0.8443677439598368,0.5037970461628654,0.8462503922183872,0.5019610686735674,SwAV,0.002
161,run-7,20,0.84374019454032,0.5063096230680292,0.8481330404769376,0.5016672259027307,SwAV,0.002
162,run-8,0,0.673046752431754,0.8239268118684943,0.6589268904926263,0.841919178312475,SwAV,0.002
163,run-8,1,0.7803577031691246,0.6540834036740389,0.767179165359272,0.6682491356676276,SwAV,0.002
164,run-8,2,0.7850643238155005,0.6458146680485118,0.7734546595544399,0.6663500558246266,SwAV,0.002
165,run-8,3,0.8023219328522121,0.6327642690051686,0.7866331973642925,0.6666257056322965,SwAV,0.002
166,run-8,4,0.8136178224035143,0.6239385496486317,0.807028553498588,0.6433845975182273,SwAV,0.002
167,run-8,5,0.8245999372450581,0.6263807741078463,0.814245371823031,0.6453164544972506,SwAV,0.002
168,run-8,6,0.8293065578914339,0.6155724796381864,0.8224035142767493,0.6401550065387379,SwAV,0.002
169,run-8,7,0.8333856291182931,0.5954470986669714,0.8280514590524004,0.6122420999136838,SwAV,0.002
170,run-8,8,0.8358958267963602,0.5792252258820967,0.8343269532475682,0.5905825333161787,SwAV,0.002
171,run-8,9,0.8387197991841857,0.5669826675545085,0.8343269532475682,0.5783807716586373,SwAV,0.002
172,run-8,10,0.8390335738939442,0.548858184706081,0.838092249764669,0.5551962717012926,SwAV,0.002
173,run-8,11,0.8418575462817697,0.5424507233229551,0.839661123313461,0.5538513335314664,SwAV,0.002
174,run-8,12,0.8415437715720113,0.5469382025978782,0.8418575462817697,0.5439930937506936,SwAV,0.002
175,run-8,13,0.8415437715720113,0.5371899306774139,0.8440539692500785,0.541764955629002,SwAV,0.002
176,run-8,14,0.8402886727329777,0.5395669124343179,0.8427988704110448,0.531508440321142,SwAV,0.002
177,run-8,15,0.839661123313461,0.5438397499648008,0.8415437715720113,0.5349025347016074,SwAV,0.002
178,run-8,16,0.8427988704110448,0.5397416163574565,0.8409162221524945,0.5340871621261943,SwAV,0.002
179,run-9,0,0.709758393473486,0.8057279695164073,0.7100721681832445,0.817706514488567,SwAV,0.002
180,run-9,1,0.7574521493567619,0.7661242268302224,0.7555695010982115,0.7910933819684115,SwAV,0.002
181,run-9,2,0.7700031377470976,0.7658250060948458,0.770316912456856,0.7914889075539329,SwAV,0.002
182,run-9,3,0.7872607467838092,0.7220077081160112,0.784750549105742,0.7362625598907471,SwAV,0.002
183,run-9,4,0.8048321305302792,0.7176058400760997,0.7998117351741449,0.7268868738954718,SwAV,0.002
184,run-9,5,0.8148729212425478,0.6399506547234275,0.8073423282083464,0.6431631364605643,SwAV,0.002
185,run-9,6,0.8283652337621588,0.5754801332950592,0.8224035142767493,0.5840892954306169,SwAV,0.002
186,run-9,7,0.8327580796987762,0.5555875626477328,0.8315029808597427,0.5648485747250643,SwAV,0.002
187,run-9,8,0.8352682773768434,0.5351832400668751,0.8362096015061186,0.5384769358418204,SwAV,0.002
188,run-9,9,0.8377784750549105,0.5119092627005144,0.8406024474427362,0.5099076113917611,SwAV,0.002
189,run-9,10,0.8406024474427362,0.5031425140120767,0.845309068089112,0.4911353181708943,SwAV,0.002
190,run-9,11,0.8399748980232193,0.49702329256317834,0.848446815186696,0.4770343412052501,SwAV,0.002
191,run-9,12,0.8399748980232193,0.48993720791556616,0.8506432381550048,0.4711711813103069,SwAV,0.002
192,run-9,13,0.8393473486037025,0.49220695007931103,0.8518983369940383,0.46620589223774994,SwAV,0.002
193,run-9,14,0.838092249764669,0.4926858463070609,0.8534672105428303,0.4716197902506048,SwAV,0.002
194,run-9,15,0.8393473486037025,0.49542958628047595,0.8534672105428303,0.4731409387155013,SwAV,0.002
195,run-10,0,0.7430185127078758,0.6875335899266329,0.743959836837151,0.7084086049686779,SwAV,0.002
196,run-10,1,0.7756510825227486,0.6290362233465369,0.7634138688421713,0.6581554683772001,SwAV,0.002
197,run-10,2,0.7803577031691246,0.6612424037673257,0.7668653906495136,0.6878484921021895,SwAV,0.002
198,run-10,3,0.7907122685911515,0.6646402315659956,0.79102604330091,0.682663462378762,SwAV,0.002
199,run-10,4,0.8082836523376216,0.6245021359487013,0.8057734546595544,0.6340461048212919,SwAV,0.002
200,run-10,5,0.8277376843426419,0.5828719653866508,0.8227172889865076,0.5932473675771193,SwAV,0.002
201,run-10,6,0.8384060244744274,0.5488523786718195,0.8296203326011924,0.5684494999322024,SwAV,0.002
202,run-10,7,0.8399748980232193,0.5468927703120492,0.8305616567304676,0.5658344734798778,SwAV,0.002
203,run-10,8,0.8402886727329777,0.5474445223808289,0.8336994038280514,0.5742298527197405,SwAV,0.002
204,run-10,9,0.8406024474427362,0.5376425629312341,0.8362096015061186,0.5484394512393258,SwAV,0.002
205,run-10,10,0.839661123313461,0.5369169955903833,0.8377784750549105,0.5399503166025336,SwAV,0.002
206,run-10,11,0.8362096015061186,0.534042702479796,0.8406024474427362,0.5405577421188354,SwAV,0.002
207,run-10,12,0.8371509256353938,0.5301604623144324,0.8399748980232193,0.5311465778134086,SwAV,0.002
208,run-11,0,0.6984625039221839,0.8942687294699929,0.6758707248195795,0.9893537163734436,SwAV,0.002
209,run-11,1,0.7587072481957954,0.8076827363534407,0.7449011609664261,0.8478600707921115,SwAV,0.002
210,run-11,2,0.7533730781299027,0.7674697041511536,0.7430185127078758,0.808521032333374,SwAV,0.002
211,run-11,3,0.7759648572325071,0.7276003740050576,0.7674929400690305,0.7643508423458446,SwAV,0.002
212,run-11,4,0.7860056479447757,0.7270305102521722,0.7806714778788829,0.7499938227913596,SwAV,0.002
213,run-11,5,0.8020081581424537,0.6753312674435702,0.7944775651082523,0.6904261112213135,SwAV,0.002
214,run-11,6,0.8139315971132727,0.6021759510040283,0.8073423282083464,0.6163184263489463,SwAV,0.002
215,run-11,7,0.8186382177596486,0.5836117999120192,0.8136178224035143,0.6054954528808594,SwAV,0.002
216,run-11,8,0.8330718544085347,0.5357049730691043,0.8299341073109507,0.548241214318709,SwAV,0.002
217,run-11,9,0.8368371509256354,0.5172984112392772,0.8333856291182931,0.5337512384761464,SwAV,0.002
218,run-11,10,0.8402886727329777,0.5138542191548781,0.8315029808597427,0.5249248417941007,SwAV,0.002
219,run-11,11,0.8418575462817697,0.5132820281115446,0.8311892061499843,0.5261007276448336,SwAV,0.002
220,run-11,12,0.8412299968622529,0.5144128989089619,0.8368371509256354,0.5246952149001035,SwAV,0.002
221,run-11,13,0.8443677439598368,0.5097383856773376,0.839661123313461,0.5207284851507707,SwAV,0.002
222,run-11,14,0.84374019454032,0.5045804571021687,0.8424850957012865,0.5050344142046842,SwAV,0.002
223,run-11,15,0.8434264198305617,0.49863405932079663,0.8431126451208033,0.5009263916449114,SwAV,0.002
224,run-11,16,0.8427988704110448,0.49989226731387054,0.8443677439598368,0.4959606717933308,SwAV,0.002
225,run-11,17,0.842171320991528,0.4960968006740917,0.8462503922183872,0.49432646415450354,SwAV,0.002
226,run-11,18,0.8412299968622529,0.4996752305464311,0.8475054910574208,0.49386615644801746,SwAV,0.002
227,run-12,0,0.7831816755569501,0.5303738090124998,0.786319422654534,0.531676709651947,SwAV,0.002
228,run-12,1,0.8020081581424537,0.523896645415913,0.7969877627863194,0.5373564552177083,SwAV,0.002
229,run-12,2,0.8051459052400377,0.5283400904048573,0.8032632569814873,0.5236140625043348,SwAV,0.002
230,run-12,3,0.8170693442108566,0.5339234390042045,0.8107938500156887,0.5281887352466583,SwAV,0.002
231,run-12,4,0.8330718544085347,0.5051926699551669,0.8289927831816756,0.4993360638618469,SwAV,0.002
232,run-12,5,0.8387197991841857,0.5251815237782218,0.8374647003451522,0.5185431214896116,SwAV,0.002
233,run-12,6,0.8393473486037025,0.5357092808593403,0.8352682773768434,0.53167570179159,SwAV,0.002
234,run-12,7,0.8406024474427362,0.5226420895619825,0.836523376215877,0.5128525034947828,SwAV,0.002
235,run-12,8,0.84374019454032,0.5246350331739946,0.8343269532475682,0.5192393552173268,SwAV,0.002
236,run-12,9,0.8412299968622529,0.5313812331719832,0.8384060244744274,0.5280167975208976,SwAV,0.002
237,run-12,10,0.8384060244744274,0.5500104644081809,0.8374647003451522,0.5433828966184095,SwAV,0.002
238,run-12,11,0.8368371509256354,0.552004413171248,0.8390335738939442,0.541231323372234,SwAV,0.002
239,run-12,12,0.8346407279573267,0.5406299531459808,0.8415437715720113,0.5324086167595603,SwAV,0.002
240,run-12,13,0.8387197991841857,0.531837363134731,0.8402886727329777,0.5198784308000044,SwAV,0.002
241,run-13,0,0.7273297772199561,0.849586698141965,0.720112958895513,0.8944214040582831,SwAV,0.002
242,run-13,1,0.7565108252274867,0.7144239003008063,0.7458424850957013,0.7458861524408514,SwAV,0.002
243,run-13,2,0.7693755883275808,0.6794199672612277,0.7652965171007217,0.6903726675293662,SwAV,0.002
244,run-13,3,0.7834954502667085,0.6396055980162187,0.7850643238155005,0.6414473544467579,SwAV,0.002
245,run-13,4,0.8042045811107624,0.5918232337995009,0.7960464386570443,0.6031777506524866,SwAV,0.002
246,run-13,5,0.8133040476937559,0.5672720995816317,0.8067147787888296,0.5775200236927379,SwAV,0.002
247,run-13,6,0.8239723878255413,0.5760467431762002,0.8217759648572325,0.5785152505744587,SwAV,0.002
248,run-13,7,0.8264825855036084,0.5758147808638486,0.8242861625352996,0.5836544985120947,SwAV,0.002
249,run-13,8,0.8327580796987762,0.5452677553350275,0.8293065578914339,0.5431765561754053,SwAV,0.002
250,run-13,9,0.8390335738939442,0.5099517621777274,0.8318167555695011,0.5152516717260535,SwAV,0.002
251,run-13,10,0.842171320991528,0.5088134001601826,0.8377784750549105,0.5191280570897189,SwAV,0.002
252,run-13,11,0.8443677439598368,0.5233283178372816,0.8393473486037025,0.525639455426823,SwAV,0.002
253,run-13,12,0.842171320991528,0.523845450444655,0.8440539692500785,0.5214896202087402,SwAV,0.002
254,run-13,13,0.8387197991841857,0.5388610742308877,0.8424850957012865,0.5220550813458182,SwAV,0.002
255,run-13,14,0.8390335738939442,0.5373239788142118,0.8424850957012865,0.5240658169442957,SwAV,0.002
256,run-13,15,0.8402886727329777,0.531977959654548,0.8434264198305617,0.5252355689352209,SwAV,0.002
257,run-13,16,0.842171320991528,0.5296047736297954,0.8462503922183872,0.5184687538580461,SwAV,0.002
258,run-14,0,0.716033887668654,0.7546169270168651,0.7022278004392846,0.7951987439935858,SwAV,0.002
259,run-14,1,0.7524317540006276,0.8602430603720925,0.743959836837151,0.8879956494678151,SwAV,0.002
260,run-14,2,0.7731408848446815,0.8132305362007834,0.7656102918104801,0.8334994316101074,SwAV,0.002
261,run-14,3,0.7800439284593662,0.7700785561041399,0.7753373078129903,0.7939961444247853,SwAV,0.002
262,run-14,4,0.7938500156887355,0.7737310474569147,0.7869469720740508,0.7796240123835477,SwAV,0.002
263,run-14,5,0.7976153122058363,0.7740570523522117,0.7938500156887355,0.7965128963643854,SwAV,0.002
264,run-14,6,0.8117351741449639,0.7406207539818503,0.8079698776278632,0.7661548527804288,SwAV,0.002
