,id,epoch,val_acc,val_loss,test_acc,test_loss,epsilon
21,run-1,8,0.8409162221524945,0.4878155291080475,0.8390335738939442,0.49385635961185803,0.05
22,run-1,9,0.8406024474427362,0.48221214522014966,0.8412299968622529,0.4869708906520497,0.05
23,run-1,10,0.84374019454032,0.4772533882747997,0.8434264198305617,0.4752452861179005,0.05
24,run-1,11,0.8409162221524945,0.46664059974930505,0.8427988704110448,0.4685380513017828,0.05
25,run-1,12,0.8424850957012865,0.46061892130158166,0.842171320991528,0.4590039415792985,0.05
26,run-1,13,0.8446815186695952,0.45166917551647534,0.84374019454032,0.44974713162942365,0.05
27,run-1,14,0.8475054910574208,0.44169365817850287,0.8456228427988705,0.4397598477927121,0.05
28,run-1,15,0.848446815186696,0.43909691138701007,0.8446815186695952,0.4376113143834201,0.05
29,run-1,16,0.8471917163476623,0.43657493049448187,0.846877941637904,0.43428960713473236,0.05
30,run-1,17,0.8462503922183872,0.43704991990869696,0.8459366175086288,0.43303675814108417,0.05
31,run-1,18,0.846877941637904,0.4396037757396698,0.848446815186696,0.43645032427527686,0.05
32,run-1,19,0.846877941637904,0.441865704276345,0.8481330404769376,0.43908394466746936,0.05
33,run-2,0,0.7555695010982115,0.575373031876304,0.7521179792908692,0.6047479997981678,0.05
34,run-2,1,0.7834954502667085,0.5133054066788066,0.7797301537496077,0.5335808992385864,0.05
35,run-2,2,0.8042045811107624,0.47670614448460663,0.798242861625353,0.4922522008419037,0.05
36,run-2,3,0.8145591465327895,0.46202924847602844,0.8082836523376216,0.4781110069968484,0.05
37,run-2,4,0.8274239096328836,0.4749683819033883,0.8176968936303733,0.4898838617584922,0.05
38,run-2,5,0.8321305302792595,0.4739424234086817,0.8289927831816756,0.4891571185805581,0.05
39,run-2,6,0.8362096015061186,0.4687607261267575,0.8352682773768434,0.47760832038792694,0.05
40,run-2,7,0.8390335738939442,0.468396931886673,0.8384060244744274,0.4759275425564159,0.05
41,run-2,8,0.8418575462817697,0.46597427942536096,0.842171320991528,0.4695123190229589,0.05
42,run-2,9,0.8431126451208033,0.46525265682827344,0.8418575462817697,0.4698748696934093,0.05
43,run-2,10,0.8434264198305617,0.4553479118780656,0.8446815186695952,0.4606247598474676,0.05
44,run-2,11,0.8446815186695952,0.45045220310037787,0.8465641669281456,0.45391481031071057,0.05
45,run-2,12,0.8459366175086288,0.4432722167535262,0.8471917163476623,0.44572288339788263,0.05
46,run-2,13,0.8462503922183872,0.43905630707740784,0.8456228427988705,0.4390696747736497,0.05
47,run-2,14,0.8478192657671791,0.4328766465187073,0.8462503922183872,0.43295446038246155,0.05
48,run-2,15,0.8478192657671791,0.42887562784281646,0.8434264198305617,0.43372596123001794,0.05
49,run-2,16,0.8481330404769376,0.42706451090899383,0.8456228427988705,0.4297272671352733,0.05
50,run-2,17,0.8475054910574208,0.4260795441540805,0.8462503922183872,0.42794000831517304,0.05
51,run-2,18,0.8478192657671791,0.4283214672045274,0.848446815186696,0.42807671427726746,0.05
52,run-2,19,0.8478192657671791,0.4269035052169453,0.8490743646062128,0.4280656792900779,0.05
53,run-3,0,0.7649827423909633,0.6164486706256866,0.7558832758079699,0.6409795826131647,0.05
54,run-3,1,0.7985566363351114,0.5394870422103188,0.7809852525886414,0.5662438896569338,0.05
55,run-3,2,0.8013806087229369,0.5041755654595115,0.7919673674301851,0.5258917077021166,0.05
56,run-3,3,0.8073423282083464,0.49440723115747626,0.8004392845936618,0.5107711526480588,0.05
57,run-3,4,0.8202070913084405,0.48178367994048377,0.8129902729839975,0.4971762949770147,0.05
58,run-3,5,0.8343269532475682,0.4749349057674408,0.8227172889865076,0.4882949536496943,0.05
59,run-3,6,0.8352682773768434,0.4776849150657654,0.8302478820207091,0.48764518716118554,0.05
60,run-3,7,0.8384060244744274,0.46585019610144873,0.8336994038280514,0.4746562892740423,0.05
61,run-3,8,0.8443677439598368,0.4559703496369449,0.8387197991841857,0.4627595679326491,0.05
62,run-3,9,0.8443677439598368,0.44782136516137555,0.8406024474427362,0.4511204389008609,0.05
63,run-3,10,0.8427988704110448,0.44471077485518024,0.8406024474427362,0.45015858520161023,0.05
64,run-3,11,0.8456228427988705,0.44591467759825965,0.8431126451208033,0.4404542229392312,0.05
65,run-3,12,0.8462503922183872,0.4390825385397131,0.8449952933793536,0.4390679191459309,0.05
66,run-3,13,0.848446815186696,0.42716309970075433,0.8471917163476623,0.42981213331222534,0.05
67,run-3,14,0.848446815186696,0.42021364786408166,0.8440539692500785,0.4237585284493186,0.05
68,run-3,15,0.848446815186696,0.4241128320043737,0.8462503922183872,0.42525853081183,0.05
69,run-3,16,0.8497019140257295,0.4271036142652685,0.8440539692500785,0.4284269186583432,0.05
70,run-3,17,0.8475054910574208,0.43276461687954987,0.8456228427988705,0.43588267402215436,0.05
71,run-3,18,0.848446815186696,0.439104901118712,0.845309068089112,0.4427239000797272,0.05
72,run-3,19,0.8475054910574208,0.4401426315307617,0.8465641669281456,0.449211600151929,0.05
73,run-3,20,0.8481330404769376,0.44026675820350647,0.845309068089112,0.4453751580281691,0.05
74,run-3,21,0.8475054910574208,0.44006630236452277,0.8456228427988705,0.43840929053046485,0.05
75,run-4,0,0.7822403514276749,0.5154214799404144,0.7750235331032319,0.5312254157933322,0.05
76,run-4,1,0.8045183558205209,0.45484255931594153,0.7985566363351114,0.46117471293969586,0.05
77,run-4,2,0.8123627235644807,0.4551023136485707,0.8038908064010041,0.4605955481529236,0.05
78,run-4,3,0.8180106683401318,0.4518741721456701,0.8129902729839975,0.454326713627035,0.05
79,run-4,4,0.8289927831816756,0.4434860755096782,0.8255412613743333,0.4460516165603291,0.05
80,run-4,5,0.8384060244744274,0.4563285058194941,0.8283652337621588,0.4637854993343353,0.05
81,run-4,6,0.8377784750549105,0.46098415418104693,0.8336994038280514,0.4604314538565549,0.05
82,run-4,7,0.8371509256353938,0.4464807158166712,0.8427988704110448,0.4461785852909088,0.05
83,run-4,8,0.8440539692500785,0.4316623265093023,0.84374019454032,0.43360797654498706,0.05
84,run-4,9,0.842171320991528,0.43785526806657965,0.8487605898964543,0.43837078322063794,0.05
85,run-4,10,0.8424850957012865,0.4418230652809143,0.848446815186696,0.44074574925682763,0.05
86,run-4,11,0.8399748980232193,0.4501638547940688,0.8462503922183872,0.44755839759653265,0.05
87,run-4,12,0.8402886727329777,0.4457097432830117,0.8449952933793536,0.44448234005407855,0.05
88,run-4,13,0.8434264198305617,0.44173203002322803,0.8456228427988705,0.43560442328453064,0.05
89,run-5,0,0.7678067147787888,0.5792471360076558,0.7659240665202385,0.6113009940494191,0.05
90,run-5,1,0.7897709444618763,0.5536095825108615,0.7900847191716348,0.5795193422924388,0.05
91,run-5,2,0.7979290869155946,0.5503707988695665,0.7929086915594603,0.5685752034187317,0.05
92,run-5,3,0.8092249764668967,0.519758327440782,0.8042045811107624,0.5337089381434701,0.05
93,run-5,4,0.8236586131157829,0.5060133554718711,0.8155004706620647,0.5169323032552545,0.05
94,run-5,5,0.8271101349231252,0.5129109621047974,0.8249137119548164,0.5195524909279563,0.05
95,run-5,6,0.8352682773768434,0.513536894863302,0.8289927831816756,0.5200383338061246,0.05
96,run-5,7,0.8409162221524945,0.4874028075825084,0.8368371509256354,0.491118696602908,0.05
97,run-5,8,0.8409162221524945,0.46548145738514984,0.8377784750549105,0.472073495388031,0.05
98,run-5,9,0.8443677439598368,0.4487282525409352,0.8434264198305617,0.4518662122162906,0.05
99,run-5,10,0.8459366175086288,0.4452495818788355,0.8471917163476623,0.4451598199931058,0.05
100,run-5,11,0.84374019454032,0.44580342823808844,0.8493881393159711,0.442505267533389,0.05
101,run-5,12,0.848446815186696,0.44017087058587506,0.8500156887354879,0.4363006515936418,0.05
102,run-5,13,0.8490743646062128,0.43059359084476123,0.8506432381550048,0.4245017794045535,0.05
103,run-5,14,0.8500156887354879,0.4195209064266898,0.8503294634452463,0.4206054156476801,0.05
104,run-5,15,0.8487605898964543,0.4222023297439922,0.8493881393159711,0.4194630601189353,0.05
105,run-5,16,0.8478192657671791,0.42436287890781055,0.8475054910574208,0.42074350877241656,0.05
106,run-5,17,0.8462503922183872,0.4296176325191151,0.8478192657671791,0.4264514148235321,0.05
107,run-5,18,0.8503294634452463,0.42989337173375214,0.8506432381550048,0.42496454173868353,0.05
108,run-5,19,0.8478192657671791,0.42692048170349817,0.8490743646062128,0.4207513223994862,0.05
109,run-6,0,0.7354879196736743,0.7786001563072205,0.7219956071540634,0.8226699016310952,0.05
110,run-6,1,0.7442736115469093,0.7702669176188383,0.7370567932224663,0.7941364591771906,0.05
111,run-6,2,0.7436460621273925,0.7547508857466958,0.7345465955443992,0.7801039164716547,0.05
112,run-6,3,0.7577659240665202,0.7270028157667681,0.7540006275494195,0.7639786601066589,0.05
113,run-6,4,0.7822403514276749,0.6896579590710726,0.770316912456856,0.7146594741127708,0.05
114,run-6,5,0.8004392845936618,0.655209785157984,0.7938500156887355,0.6798706975850192,0.05
115,run-6,6,0.8101663005961719,0.6332759098573164,0.8067147787888296,0.6524892991239374,0.05
116,run-6,7,0.8230310636962661,0.5960900946096941,0.8114213994352055,0.6190614429387179,0.05
117,run-6,8,0.8289927831816756,0.5590542175553062,0.8252274866645748,0.5754688436334784,0.05
118,run-6,9,0.8346407279573267,0.523860367861661,0.8340131785378099,0.5367465777830644,0.05
119,run-6,10,0.839661123313461,0.49905027042735706,0.8399748980232193,0.5108411799777638,0.05
120,run-6,11,0.8424850957012865,0.4811810986562209,0.8415437715720113,0.494635823098096,0.05
121,run-6,12,0.8456228427988705,0.4677538546648892,0.8446815186695952,0.48123239929025824,0.05
122,run-6,13,0.8427988704110448,0.44730590690266003,0.8462503922183872,0.4574729529294101,0.05
123,run-6,14,0.8424850957012865,0.44044705954464997,0.8449952933793536,0.44747119871052826,0.05
124,run-6,15,0.8446815186695952,0.4336765950376337,0.8481330404769376,0.4416940916668285,0.05
125,run-6,16,0.8515845622842799,0.43252676725387573,0.8481330404769376,0.43865071914412757,0.05
126,run-6,17,0.8500156887354879,0.42855131897059356,0.846877941637904,0.43485516851598566,0.05
127,run-6,18,0.8512707875745215,0.42540864510969684,0.8475054910574208,0.43019622835246,0.05
128,run-6,19,0.8525258864135551,0.42365610328587616,0.8475054910574208,0.4272969771515239,0.05
129,run-6,20,0.8531534358330719,0.4234751435843381,0.8475054910574208,0.4249269284985282,0.05
130,run-6,21,0.8512707875745215,0.42104419794949616,0.8481330404769376,0.42407088388096204,0.05
131,run-6,22,0.8500156887354879,0.4239407100460746,0.8478192657671791,0.4233372455293482,0.05
132,run-6,23,0.8509570128647631,0.4200259121981534,0.8471917163476623,0.41992466016249225,0.05
133,run-6,24,0.8515845622842799,0.4246262393214486,0.8471917163476623,0.42285302010449494,0.05
134,run-6,25,0.8528396611233134,0.4189382628961043,0.846877941637904,0.42053758285262366,0.05
135,run-7,0,0.7700031377470976,0.5447644591331482,0.7609036711641042,0.5748965550552715,0.05
136,run-7,1,0.812676498274239,0.4995730329643596,0.8010668340131786,0.5255775695497339,0.05
137,run-7,2,0.8123627235644807,0.4828292185609991,0.8092249764668967,0.5074307891455564,0.05
138,run-7,3,0.8186382177596486,0.4970397867939689,0.8123627235644807,0.5123755986040289,0.05
139,run-7,4,0.8255412613743333,0.5107599388469349,0.8227172889865076,0.5150361223654314,0.05
140,run-7,5,0.8293065578914339,0.4941673062064431,0.8311892061499843,0.49776972152970056,0.05
141,run-7,6,0.8308754314402259,0.49298658154227515,0.8340131785378099,0.5028807656331495,0.05
142,run-7,7,0.8371509256353938,0.48525322296402673,0.8399748980232193,0.48874232985756616,0.05
143,run-7,8,0.8343269532475682,0.4763085327365182,0.8343269532475682,0.48527566682208667,0.05
144,run-7,9,0.8384060244744274,0.4616296779025685,0.8409162221524945,0.46226243539289996,0.05
145,run-7,10,0.8352682773768434,0.4555381021716378,0.8384060244744274,0.4584093391895294,0.05
146,run-7,11,0.8377784750549105,0.4556335508823395,0.8368371509256354,0.45738561857830395,0.05
147,run-7,12,0.842171320991528,0.44757586446675385,0.84374019454032,0.44499216838316485,0.05
148,run-7,13,0.8446815186695952,0.4442688958211379,0.8456228427988705,0.4502349252050573,0.05
149,run-7,14,0.8481330404769376,0.4485429877584631,0.8440539692500785,0.4487651694904674,0.05
150,run-7,15,0.8478192657671791,0.4401797950267792,0.8449952933793536,0.4415310485796495,0.05
151,run-7,16,0.8475054910574208,0.4343089921907945,0.8471917163476623,0.4345615099776875,0.05
152,run-7,17,0.8481330404769376,0.4323922937566584,0.8493881393159711,0.4336963025006381,0.05
153,run-7,18,0.8493881393159711,0.4344148608771237,0.8481330404769376,0.43236481330611487,0.05
154,run-7,19,0.8506432381550048,0.4343187754804438,0.848446815186696,0.4332955317063765,0.05
155,run-7,20,0.8525258864135551,0.4396289180625569,0.8481330404769376,0.43351726911284705,0.05
156,run-7,21,0.8497019140257295,0.43664930354465137,0.8481330404769376,0.4369334415955977,0.05
157,run-7,22,0.8509570128647631,0.43830771066925744,0.8493881393159711,0.435259764844721,0.05
158,run-7,23,0.8522121117037966,0.43551967360756616,0.8497019140257295,0.43092590299519623,0.05
159,run-7,24,0.8525258864135551,0.4369452649896795,0.8481330404769376,0.43128444118933246,0.05
160,run-7,25,0.8522121117037966,0.43448905511335895,0.8478192657671791,0.4339916841550307,0.05
161,run-8,0,0.7361154690931911,0.6786728176203641,0.733605271415124,0.7062083157626066,0.05
162,run-8,1,0.7765924066520239,0.6088259491053495,0.7646689676812048,0.6416162198240106,0.05
163,run-8,2,0.7740822089739567,0.620647365396673,0.7656102918104801,0.6498320644552057,0.05
164,run-8,3,0.7803577031691246,0.6215817738663066,0.7706306871666144,0.64512054215778,0.05
165,run-8,4,0.8016943834326953,0.5804217891259627,0.7900847191716348,0.6052291122349825,0.05
166,run-8,5,0.812676498274239,0.5793479735201056,0.7973015374960778,0.6102924401109869,0.05
167,run-8,6,0.8208346407279573,0.5775650902227922,0.8111076247254472,0.5983689535747875,0.05
168,run-8,7,0.8258550360840916,0.5710439085960388,0.8192657671791653,0.5889897752891887,0.05
169,run-8,8,0.8355820520866019,0.5317752984437075,0.8305616567304676,0.5477252087809823,0.05
170,run-8,9,0.8415437715720113,0.5017878900874745,0.8368371509256354,0.5166685879230499,0.05
171,run-8,10,0.8418575462817697,0.4847349930893291,0.8384060244744274,0.4973652281544425,0.05
172,run-8,11,0.8415437715720113,0.4675747481259433,0.8409162221524945,0.4783034460111098,0.05
173,run-8,12,0.8462503922183872,0.4500257264484059,0.84374019454032,0.45636778528040106,0.05
174,run-8,13,0.8459366175086288,0.43701091137799347,0.8449952933793536,0.4445197500965812,0.05
175,run-8,14,0.8487605898964543,0.43171189589933917,0.8449952933793536,0.4381669488820163,0.05
176,run-8,15,0.8478192657671791,0.4334083172408017,0.8493881393159711,0.43503452160141687,0.05
177,run-8,16,0.8481330404769376,0.43200996789065277,0.8490743646062128,0.4332281757484783,0.05
178,run-8,17,0.8497019140257295,0.4287386617877267,0.8497019140257295,0.42836285721171985,0.05
179,run-8,18,0.8503294634452463,0.4221190430901267,0.8490743646062128,0.4231526499444788,0.05
180,run-8,19,0.8518983369940383,0.423766014250842,0.8497019140257295,0.4191430590369485,0.05
181,run-8,20,0.8522121117037966,0.42140154946934094,0.8509570128647631,0.4192036146467382,0.05
182,run-8,21,0.8534672105428303,0.41594184799627826,0.8512707875745215,0.4147229384292256,0.05
183,run-8,22,0.8525258864135551,0.4179403646425767,0.8506432381550048,0.41212397001006384,0.05
184,run-8,23,0.8518983369940383,0.4162693565542048,0.8522121117037966,0.4118792143735019,0.05
185,run-8,24,0.8531534358330719,0.42044298486276105,0.8518983369940383,0.41287438435987994,0.05
186,run-8,25,0.8534672105428303,0.41912219470197504,0.8512707875745215,0.41628370772708545,0.05
187,run-8,26,0.8522121117037966,0.42186916958202014,0.8528396611233134,0.4180429537187923,0.05
188,run-9,0,0.7709444618763728,0.530347157608379,0.7621587700031377,0.5459335771473971,0.05
189,run-9,1,0.786319422654534,0.49206849390810187,0.7844367743959837,0.5051552626219663,0.05
190,run-9,2,0.8076561029181047,0.4650158340280706,0.7979290869155946,0.47926871343092486,0.05
191,run-9,3,0.8180106683401318,0.45259239185940137,0.8057734546595544,0.46567024967887183,0.05
192,run-9,4,0.8252274866645748,0.45350374416871503,0.8233448384060245,0.46038855476812884,0.05
193,run-9,5,0.8333856291182931,0.4628840278495442,0.8280514590524004,0.47249329631978815,0.05
194,run-9,6,0.8384060244744274,0.45134101943536237,0.836523376215877,0.4571062543175437,0.05
195,run-9,7,0.8358958267963602,0.45341294732960785,0.8377784750549105,0.45363893563097174,0.05
196,run-9,8,0.8393473486037025,0.44624426148154517,0.8384060244744274,0.44603660160844977,0.05
197,run-9,9,0.8390335738939442,0.46095562793991784,0.8431126451208033,0.468037101355466,0.05
198,run-9,10,0.8443677439598368,0.4408934631130912,0.8440539692500785,0.44662043994123285,0.05
199,run-9,11,0.8402886727329777,0.43684971603480255,0.8456228427988705,0.43398944627154956,0.05
200,run-9,12,0.8393473486037025,0.44017734039913525,0.8409162221524945,0.43861228227615356,0.05
201,run-9,13,0.8409162221524945,0.43513685735789215,0.8449952933793536,0.4333711862564087,0.05
202,run-9,14,0.8459366175086288,0.43376412987709045,0.8497019140257295,0.4320494424213063,0.05
203,run-9,15,0.8456228427988705,0.43347174471074884,0.8490743646062128,0.4367250556295568,0.05
204,run-9,16,0.8462503922183872,0.4347161650657654,0.8481330404769376,0.4351277974518863,0.05
205,run-9,17,0.8487605898964543,0.43088579177856445,0.8500156887354879,0.43089004809206183,0.05
206,run-9,18,0.8475054910574208,0.42736242576078937,0.8481330404769376,0.42196140506050805,0.05
207,run-9,19,0.8465641669281456,0.4271187348799272,0.8487605898964543,0.42322429472749884,0.05
208,run-9,20,0.8478192657671791,0.4272829375483773,0.8478192657671791,0.42248294028368866,0.05
209,run-9,21,0.8471917163476623,0.4316764528101141,0.8465641669281456,0.4282544336535714,0.05
210,run-9,22,0.8471917163476623,0.43510848825628107,0.8462503922183872,0.43227844075723126,0.05
211,run-10,0,0.761531220583621,0.5105306018482555,0.7624725447128962,0.5301559594544497,0.06
212,run-10,1,0.7907122685911515,0.47772486914287915,0.7860056479447757,0.4951549226587469,0.06
213,run-10,2,0.8095387511766552,0.4583971066908403,0.8048321305302792,0.46647764065048913,0.06
214,run-10,3,0.8214621901474741,0.4552161395549774,0.8180106683401318,0.4659642224962061,0.06
215,run-10,4,0.8242861625352996,0.46736313809048047,0.817383118920615,0.4861811020157554,0.06
216,run-10,5,0.8252274866645748,0.4697972969575362,0.8315029808597427,0.4809370230544697,0.06
217,run-10,6,0.8305616567304676,0.4586877389387651,0.8358958267963602,0.4684828601100228,0.06
218,run-10,7,0.839661123313461,0.4458457285707647,0.8387197991841857,0.45634905858473346,0.06
219,run-10,8,0.8384060244744274,0.44067642092704773,0.838092249764669,0.45119898969476874,0.06
220,run-10,9,0.8418575462817697,0.43364388021555816,0.8390335738939442,0.44378711960532446,0.06
221,run-10,10,0.845309068089112,0.4345905428582972,0.84374019454032,0.44180020689964294,0.06
222,run-10,11,0.8434264198305617,0.4329312416640195,0.8434264198305617,0.435802009972659,0.06
223,run-10,12,0.8409162221524945,0.43236678025939246,0.8440539692500785,0.4365654912861911,0.06
224,run-10,13,0.8402886727329777,0.4301734593781558,0.8449952933793536,0.43165707046335394,0.06
225,run-10,14,0.84374019454032,0.4254897209731015,0.8471917163476623,0.42438343980095605,0.06
226,run-10,15,0.846877941637904,0.4235456206581809,0.8456228427988705,0.42210187966173346,0.06
227,run-10,16,0.8462503922183872,0.4235050488602031,0.8475054910574208,0.4229803871024739,0.06
228,run-10,17,0.8506432381550048,0.4249308271841569,0.8465641669281456,0.420128505338322,0.06
229,run-10,18,0.848446815186696,0.42143779722127045,0.8493881393159711,0.4191065322269093,0.06
230,run-10,19,0.8487605898964543,0.4206329882144928,0.8506432381550048,0.4221920967102051,0.06
231,run-10,20,0.845309068089112,0.424932753497904,0.8500156887354879,0.4258588823405179,0.06
232,run-10,21,0.8465641669281456,0.42445521463047375,0.8500156887354879,0.4251561002297835,0.06
233,run-10,22,0.8487605898964543,0.42849454283714294,0.8506432381550048,0.428875980052081,0.06
234,run-11,0,0.7317226231565735,0.6495683680881154,0.721681832444305,0.6740629239515825,0.06
235,run-11,1,0.7797301537496077,0.5515361157330599,0.7794163790398494,0.5760044022039934,0.06
236,run-11,2,0.7922811421399435,0.5257760719819502,0.789457169752118,0.5466911007057537,0.06
237,run-11,3,0.80859742704738,0.4969687488946048,0.8060872293693129,0.5162477439100092,0.06
238,run-11,4,0.8186382177596486,0.48400466550480237,0.817383118920615,0.4976942376656966,0.06
239,run-11,5,0.8327580796987762,0.4762834987857125,0.8202070913084405,0.4892217652364211,0.06
240,run-11,6,0.842171320991528,0.45842996781522577,0.8286790084719171,0.46895859187299554,0.06
241,run-11,7,0.8406024474427362,0.4539457722143693,0.8358958267963602,0.4670194306156852,0.06
242,run-11,8,0.8431126451208033,0.4449714882807298,0.8431126451208033,0.4562940543348139,0.06
243,run-11,9,0.8427988704110448,0.432407869534059,0.8431126451208033,0.444107787175612,0.06
244,run-11,10,0.8415437715720113,0.42938038164919073,0.8409162221524945,0.4394048100168055,0.06
245,run-11,11,0.8406024474427362,0.43466958132657135,0.8449952933793536,0.4416090629317544,0.06
246,run-12,0,0.7681204894885473,0.5096491250124845,0.763100094132413,0.5202374973080375,0.06
247,run-12,1,0.8007530593034201,0.4715078147974881,0.7951051145277691,0.48005875132300635,0.06
248,run-12,2,0.8114213994352055,0.4622672904621471,0.8107938500156887,0.4705014553937045,0.06
249,run-12,3,0.8258550360840916,0.4466568637977947,0.8202070913084405,0.4544731784950603,0.06
250,run-12,4,0.8330718544085347,0.4543752290985801,0.8318167555695011,0.453827286308462,0.06
251,run-12,5,0.8318167555695011,0.4706155847419392,0.8305616567304676,0.46843219616196374,0.06
252,run-12,6,0.8418575462817697,0.46808207305994903,0.834954502667085,0.46625312079082837,0.06
253,run-12,7,0.8427988704110448,0.4536760747432709,0.839661123313461,0.45884200117804785,0.06
254,run-12,8,0.8440539692500785,0.45242296023802325,0.8431126451208033,0.45950204675847833,0.06
255,run-12,9,0.8449952933793536,0.452039897441864,0.8406024474427362,0.46003045819022437,0.06
256,run-12,10,0.84374019454032,0.4596013833176006,0.8399748980232193,0.46266785534945404,0.06
257,run-12,11,0.845309068089112,0.45607047460295935,0.8409162221524945,0.45404007218100806,0.06
258,run-12,12,0.845309068089112,0.4508806954730641,0.842171320991528,0.44719798321073706,0.06
259,run-12,13,0.8449952933793536,0.4478612623431466,0.8427988704110448,0.4414731128649278,0.06
260,run-12,14,0.846877941637904,0.44471426714550366,0.845309068089112,0.4364025728269057,0.06
261,run-12,15,0.8478192657671791,0.45134502920237457,0.8490743646062128,0.44280817291953345,0.06
262,run-12,16,0.8481330404769376,0.447095743634484,0.8487605898964543,0.4431349580938166,0.06
263,run-12,17,0.8506432381550048,0.4423685371875763,0.8503294634452463,0.43767491524869745,0.06
264,run-12,18,0.8490743646062128,0.44273230162533844,0.8497019140257295,0.43591785430908203,0.06
265,run-12,19,0.8497019140257295,0.444579387252981,0.8481330404769376,0.4370163381099701,0.06
266,run-12,20,0.8487605898964543,0.45050217888572,0.8465641669281456,0.4423144378445365,0.06
267,run-12,21,0.8465641669281456,0.4543373638933355,0.8462503922183872,0.4457070908763192,0.06
268,run-12,22,0.8456228427988705,0.46194287592714484,0.8478192657671791,0.4491004672917453,0.06
269,run-13,0,0.7483526827737684,0.5718537406487898,0.7492940069030436,0.5894386199387637,0.06
270,run-13,1,0.7882020709130844,0.5122470828619871,0.7856918732350172,0.5316189392046495,0.06
271,run-13,2,0.8104800753059304,0.47273832017725165,0.8067147787888296,0.48380114273591474,0.06
272,run-13,3,0.8224035142767493,0.4681857065720992,0.8133040476937559,0.4824990277940577,0.06
273,run-13,4,0.8299341073109507,0.4859991696747867,0.8233448384060245,0.49623898484490137,0.06
274,run-13,5,0.8355820520866019,0.49373752962459216,0.8277376843426419,0.5024857087568804,0.06
275,run-13,6,0.8340131785378099,0.47911321304061194,0.8327580796987762,0.49405538764866913,0.06
276,run-13,7,0.8371509256353938,0.45777064019983466,0.8393473486037025,0.4748124426061457,0.06
277,run-13,8,0.8427988704110448,0.4425679770382968,0.8431126451208033,0.45296940207481384,0.06
278,run-13,9,0.8459366175086288,0.4379455122080716,0.8446815186695952,0.4480999626896598,0.06
279,run-13,10,0.8465641669281456,0.4354437399994243,0.845309068089112,0.44327412952076306,0.06
280,run-13,11,0.845309068089112,0.4410598440603776,0.8493881393159711,0.4471761936491186,0.06
281,run-13,12,0.8478192657671791,0.4359716366637837,0.8478192657671791,0.44326685775410046,0.06
282,run-13,13,0.8481330404769376,0.4286852180957794,0.846877941637904,0.4339168965816498,0.06
283,run-13,14,0.8522121117037966,0.4163908362388611,0.845309068089112,0.42473961277441546,0.06
284,run-13,15,0.8509570128647631,0.41185437549244275,0.8462503922183872,0.42432783950458874,0.06
285,run-13,16,0.8512707875745215,0.4130219248208133,0.8449952933793536,0.41918569803237915,0.06
286,run-13,17,0.848446815186696,0.4209260100668127,0.8462503922183872,0.42970925027673895,0.06
287,run-13,18,0.8487605898964543,0.4274888824332844,0.8475054910574208,0.4333327385512265,0.06
288,run-13,19,0.8478192657671791,0.42695149508389557,0.8462503922183872,0.4293899644504894,0.06
289,run-14,0,0.6978349545026671,0.7791768204082142,0.681832444304989,0.8144599957899614,0.06
290,run-14,1,0.7401945403200502,0.7352342443032698,0.7301537496077816,0.7714994116262957,0.06
291,run-14,2,0.7643551929714465,0.696876585483551,0.7518042045811107,0.7293520407243208,0.06
