,id,epoch,val_acc,val_loss,test_acc,test_loss,bs
59,run-2,10,0.8352682773768434,0.3846163912252946,0.82616881079385,0.3863653134215962,32
60,run-2,11,0.8371509256353938,0.3916999399662018,0.8271101349231252,0.3941634866324338,32
61,run-2,12,0.8415437715720113,0.4006475562399084,0.8311892061499843,0.4027308848771182,32
62,run-2,13,0.8418575462817697,0.4082440137863159,0.8315029808597427,0.41424905441024085,32
63,run-2,14,0.84374019454032,0.41353312405672943,0.8302478820207091,0.42093004150824115,32
64,run-2,15,0.8406024474427362,0.41842028498649597,0.8305616567304676,0.4246125573461706,32
65,run-2,16,0.8412299968622529,0.41961571032350714,0.8321305302792595,0.42671754685315216,32
66,run-2,17,0.8427988704110448,0.42396484450860455,0.8315029808597427,0.4316014593297785,32
67,run-2,18,0.8418575462817697,0.428154934536327,0.8327580796987762,0.4371169155294245,32
68,run-2,19,0.84374019454032,0.4322335720062256,0.8355820520866019,0.43652679974382574,32
69,run-3,0,0.6645748352682774,0.589561792937192,0.6868528396611233,0.5714794614098289,32
70,run-3,1,0.7292124254785064,0.5408747304569591,0.7354879196736743,0.5254084142771634,32
71,run-3,2,0.7470975839347349,0.5087508207017725,0.7549419516786947,0.4967540069059892,32
72,run-3,3,0.7712582365861311,0.47795129906047473,0.7775337307812991,0.4675864658572457,32
73,run-3,4,0.7935362409789771,0.4503966759551655,0.7922811421399435,0.4401919326998971,32
74,run-3,5,0.8032632569814873,0.4286901761185039,0.8029494822717289,0.4210644445636056,32
75,run-3,6,0.8151866959523062,0.40852297977967694,0.812676498274239,0.40339049425992096,32
76,run-3,7,0.8252274866645748,0.395865643566305,0.8214621901474741,0.3910815580324693,32
77,run-3,8,0.8296203326011924,0.39481241594661365,0.8245999372450581,0.38771280917254364,32
78,run-3,9,0.8330718544085347,0.3975070958787745,0.8242861625352996,0.39735614169727673,32
79,run-3,10,0.8358958267963602,0.4073441136967052,0.8255412613743333,0.4069613435051658,32
80,run-3,11,0.8324443049890179,0.4196203757416118,0.8233448384060245,0.42385145209052344,32
81,run-3,12,0.8371509256353938,0.4253416955471039,0.8264825855036084,0.436812777410854,32
82,run-3,13,0.838092249764669,0.4276416383006356,0.8327580796987762,0.4370198195630854,32
83,run-3,14,0.8393473486037025,0.4382730180566961,0.8352682773768434,0.4430616010319103,32
84,run-3,15,0.8424850957012865,0.4470240798863498,0.8377784750549105,0.4472881691022353,32
85,run-3,16,0.8415437715720113,0.4534551447088068,0.8368371509256354,0.45452991127967834,32
86,run-3,17,0.8406024474427362,0.45565924048423767,0.8371509256353938,0.4569708217274059,32
87,run-3,18,0.8434264198305617,0.45502648570320825,0.8387197991841857,0.4567026766863736,32
88,run-3,19,0.84374019454032,0.46041987429965625,0.8399748980232193,0.4602216373790394,32
89,run-3,20,0.8427988704110448,0.46435239098288794,0.8393473486037025,0.4643804837356914,32
90,run-3,21,0.8424850957012865,0.4671254889531569,0.8374647003451522,0.4719340476122769,32
91,run-3,22,0.8387197991841857,0.47369976477189496,0.8387197991841857,0.47523426467722113,32
92,run-3,23,0.838092249764669,0.472753643989563,0.8371509256353938,0.4783244945786216,32
93,run-3,24,0.8390335738939442,0.47376953200860455,0.8377784750549105,0.4788826947862452,32
94,run-4,0,0.6953247568245999,0.5820642492987893,0.7012864763100094,0.5758006952025674,32
95,run-4,1,0.7091308440539692,0.5523267550901934,0.720112958895513,0.5478896173563871,32
96,run-4,2,0.7411358644493253,0.5240240855650469,0.743959836837151,0.5230811563405123,32
97,run-4,3,0.7712582365861311,0.48914252898909827,0.768748038908064,0.486639914187518,32
98,run-4,4,0.7872607467838092,0.4514662677591497,0.7919673674301851,0.4508343989198858,32
99,run-4,5,0.8004392845936618,0.42527867176316003,0.8051459052400377,0.4220021069049835,32
100,run-4,6,0.8123627235644807,0.40366189046339557,0.80859742704738,0.4051566015590321,32
101,run-4,7,0.8107938500156887,0.39404766397042706,0.8098525258864135,0.3967255001718348,32
102,run-4,8,0.8148729212425478,0.3928889740597118,0.8082836523376216,0.3962556042454459,32
103,run-4,9,0.8283652337621588,0.3940217061476274,0.8148729212425478,0.39680675755847583,32
104,run-4,10,0.834954502667085,0.40252888744527643,0.8195795418889238,0.4038294635035775,32
105,run-4,11,0.8384060244744274,0.40740596977147187,0.8236586131157829,0.4063678600571372,32
106,run-4,12,0.8406024474427362,0.41660487380894745,0.8302478820207091,0.4146696681326086,32
107,run-4,13,0.839661123313461,0.42006646774031897,0.8324443049890179,0.4224601279605519,32
108,run-4,14,0.838092249764669,0.42820966243743896,0.8311892061499843,0.42825284058397467,32
109,run-4,15,0.8406024474427362,0.4338393969969316,0.8343269532475682,0.43745705214413727,32
110,run-4,16,0.8415437715720113,0.43555369160392066,0.8371509256353938,0.44141420180147345,32
111,run-4,17,0.8434264198305617,0.4443416053598577,0.834954502667085,0.44696085290475324,32
112,run-4,18,0.8434264198305617,0.44910857352343475,0.839661123313461,0.45231829990040173,32
113,run-4,19,0.8446815186695952,0.45280706882476807,0.8384060244744274,0.4555378502065485,32
114,run-4,20,0.8390335738939442,0.4673459963365035,0.8402886727329777,0.46860709244554694,32
115,run-4,21,0.8327580796987762,0.48912646011872724,0.8355820520866019,0.4850330190225081,32
116,run-4,22,0.8409162221524945,0.47612771933729,0.8390335738939442,0.4788613671606237,32
117,run-4,23,0.8446815186695952,0.46645965901288117,0.8440539692500785,0.4693628224459561,32
118,run-4,24,0.8449952933793536,0.46970524300228467,0.8471917163476623,0.47540918534452264,32
119,run-5,0,0.6764982742390964,0.6232127547264099,0.6780671477878883,0.6262596953998912,32
120,run-5,1,0.7323501725760904,0.5573646101084623,0.7345465955443992,0.5571998032656583,32
121,run-5,2,0.7590210229055538,0.5158774744380604,0.7602761217445874,0.5137695670127869,32
122,run-5,3,0.7756510825227486,0.48210106925530866,0.7781612802008158,0.47899490053003485,32
123,run-5,4,0.7963602133668026,0.45161906426603143,0.796673988076561,0.4472974349151958,32
124,run-5,5,0.8079698776278632,0.4227280183271928,0.8120489488547223,0.41855429248376325,32
125,run-5,6,0.8148729212425478,0.4009436883709647,0.8224035142767493,0.3981446379965002,32
126,run-5,7,0.8227172889865076,0.3911749151619998,0.8233448384060245,0.3885547464544123,32
127,run-5,8,0.8308754314402259,0.38820594549179077,0.8249137119548164,0.3877311944961548,32
128,run-5,9,0.8340131785378099,0.39264677329496905,0.8236586131157829,0.3952211520888589,32
129,run-5,10,0.8352682773768434,0.40179544958201324,0.8255412613743333,0.4043299447406422,32
130,run-5,11,0.8371509256353938,0.41072921319441363,0.8286790084719171,0.41103076392954047,32
131,run-5,12,0.8374647003451522,0.42121613838455896,0.834954502667085,0.42265786907889624,32
132,run-5,13,0.8393473486037025,0.43052959171208466,0.8368371509256354,0.4266421903263439,32
133,run-5,14,0.8377784750549105,0.43778617815537885,0.8399748980232193,0.43323171680623834,32
134,run-5,15,0.8358958267963602,0.4445690783587369,0.8393473486037025,0.4315584952181036,32
135,run-5,16,0.838092249764669,0.446208271113309,0.8409162221524945,0.4381315626881339,32
136,run-5,17,0.8399748980232193,0.44909329035065393,0.8459366175086288,0.4411975985223597,32
137,run-5,18,0.8402886727329777,0.45683900876478717,0.8449952933793536,0.449285780841654,32
138,run-6,0,0.6843426419830562,0.576256275177002,0.6928145591465328,0.5713405284014615,32
139,run-6,1,0.7323501725760904,0.5433391007510099,0.7339190461248823,0.538916143504056,32
140,run-6,2,0.7527455287103859,0.5109664012085308,0.7546281769689362,0.5055316903374412,32
141,run-6,3,0.7731408848446815,0.47334024851972406,0.7787888296203326,0.467165234414014,32
142,run-6,4,0.7976153122058363,0.44103155352852563,0.8032632569814873,0.43724348599260504,32
143,run-6,5,0.8045183558205209,0.4207693582231348,0.8064010040790712,0.4158129394054413,32
144,run-6,6,0.8129902729839975,0.40338525446978485,0.8123627235644807,0.399493545293808,32
145,run-6,7,0.8195795418889238,0.3896608190103011,0.8176968936303733,0.38812697475606744,32
146,run-6,8,0.8308754314402259,0.38569696653972974,0.818951992469407,0.38542281226678327,32
147,run-6,9,0.8343269532475682,0.3923023288900202,0.8233448384060245,0.39270820400931616,32
148,run-6,10,0.8283652337621588,0.40805388309738855,0.8255412613743333,0.40955452485518024,32
149,run-6,11,0.8321305302792595,0.4220130687410181,0.82616881079385,0.4222194389863448,32
150,run-6,12,0.8384060244744274,0.4273307377641851,0.8311892061499843,0.42871767011555756,32
151,run-6,13,0.8393473486037025,0.43214384534142236,0.8355820520866019,0.433413874019276,32
152,run-6,14,0.8412299968622529,0.43227381056005304,0.8358958267963602,0.4338869100267237,32
153,run-6,15,0.8431126451208033,0.429503085938367,0.8343269532475682,0.4373571981083263,32
154,run-6,16,0.8418575462817697,0.431818506934426,0.836523376215877,0.43900231339714746,32
155,run-6,17,0.84374019454032,0.4392060800032182,0.8377784750549105,0.44270244240760803,32
156,run-6,18,0.8443677439598368,0.44291965527967975,0.8390335738939442,0.44568154215812683,32
157,run-6,19,0.8446815186695952,0.4478790272365917,0.8434264198305617,0.4557894685051658,32
158,run-6,20,0.8418575462817697,0.45900472456758673,0.8418575462817697,0.464631893418052,32
159,run-6,21,0.8418575462817697,0.4687497019767761,0.8427988704110448,0.4713824906132438,32
160,run-6,22,0.8412299968622529,0.4789039140397852,0.8431126451208033,0.47994296930053015,32
161,run-6,23,0.839661123313461,0.47786865722049365,0.8434264198305617,0.4869860817085613,32
162,run-7,0,0.6479447756510825,0.6320302161303434,0.664261060558519,0.6293921037153765,32
163,run-7,1,0.7204267336052714,0.5689257979393005,0.7235644807028554,0.56415348703211,32
164,run-7,2,0.7505491057420772,0.5266341648318551,0.7593347976153122,0.5225068737160076,32
165,run-7,3,0.7712582365861311,0.49138951301574707,0.7769061813617822,0.4893839494748549,32
166,run-7,4,0.7828679008471917,0.4635144526308233,0.7900847191716348,0.4629108255559748,32
167,run-7,5,0.7951051145277691,0.4424330158667131,0.7994979604643866,0.4416030618277463,32
168,run-7,6,0.8051459052400377,0.4172521098093553,0.8057734546595544,0.42176859216256574,32
169,run-7,7,0.814245371823031,0.3971454284407876,0.814245371823031,0.40245144204659894,32
170,run-7,8,0.8202070913084405,0.38563132557001983,0.8170693442108566,0.387900634245439,32
171,run-7,9,0.8289927831816756,0.376324019648812,0.8242861625352996,0.38275041905316437,32
172,run-7,10,0.8384060244744274,0.37922760302370245,0.8299341073109507,0.3863712820139798,32
173,run-7,11,0.8393473486037025,0.3845329528505152,0.8299341073109507,0.38861774043603375,32
174,run-7,12,0.8415437715720113,0.38971836458552966,0.8330718544085347,0.39803487875244836,32
175,run-7,13,0.8418575462817697,0.3983839289708571,0.834954502667085,0.40856291218237445,32
176,run-7,14,0.8412299968622529,0.4087714579972354,0.8343269532475682,0.4195239110426469,32
177,run-7,15,0.8406024474427362,0.41573290120471607,0.8368371509256354,0.423311477357691,32
178,run-7,16,0.8402886727329777,0.4285746379332109,0.8387197991841857,0.43384799361228943,32
179,run-7,17,0.842171320991528,0.4273931384086609,0.839661123313461,0.4317215924913233,32
180,run-8,0,0.6717916535927204,0.6141024015166543,0.6799497960464387,0.6098128719763323,32
181,run-8,1,0.7273297772199561,0.5572724342346191,0.7317226231565735,0.5508629679679871,32
182,run-8,2,0.7477251333542516,0.5214974717660383,0.7530593034201444,0.5158069458874789,32
183,run-8,3,0.7649827423909633,0.48536894809116016,0.7706306871666144,0.4823021319779483,32
184,run-8,4,0.7825541261374334,0.454699459401044,0.7885158456228428,0.45404618978500366,32
185,run-8,5,0.8001255098839034,0.4294509400020946,0.8004392845936618,0.4283209632743489,32
186,run-8,6,0.8117351741449639,0.4076340306888927,0.8082836523376216,0.40779454599727283,32
187,run-8,7,0.8145591465327895,0.3933783850886605,0.8101663005961719,0.398695170879364,32
188,run-8,8,0.8227172889865076,0.392124357548627,0.8167555695010982,0.39462067864157935,32
189,run-8,9,0.8242861625352996,0.39410443197597156,0.8151866959523062,0.4024981287392703,32
190,run-8,10,0.8302478820207091,0.40354288708079944,0.8195795418889238,0.40865721756761725,32
191,run-8,11,0.8355820520866019,0.4143127582289956,0.8258550360840916,0.41900002685460175,32
192,run-8,12,0.8384060244744274,0.42085039073770697,0.8343269532475682,0.42970961874181574,32
193,run-8,13,0.8377784750549105,0.4282311065630479,0.8311892061499843,0.4360801577568054,32
194,run-8,14,0.8377784750549105,0.42822748151692475,0.8327580796987762,0.43568766658956354,32
195,run-8,15,0.8406024474427362,0.43125510757619684,0.8358958267963602,0.4298352599143982,32
196,run-8,16,0.8415437715720113,0.43598390980200336,0.8384060244744274,0.4337105994874781,32
197,run-8,17,0.8402886727329777,0.4441731978546489,0.8402886727329777,0.4470625411380421,32
198,run-8,18,0.8418575462817697,0.4463261067867279,0.8427988704110448,0.4456163157116283,32
199,run-8,19,0.8443677439598368,0.453091789375652,0.84374019454032,0.4507001150738109,32
200,run-8,20,0.8443677439598368,0.4538147882981734,0.842171320991528,0.4578308679840781,32
201,run-8,21,0.8415437715720113,0.46129905906590546,0.8418575462817697,0.4654976454648105,32
202,run-8,22,0.8424850957012865,0.46058190681717615,0.8446815186695952,0.4655208370902322,32
203,run-8,23,0.8434264198305617,0.46284600821408356,0.8446815186695952,0.4643299633806402,32
204,run-8,24,0.8446815186695952,0.47008731961250305,0.8456228427988705,0.47310692071914673,32
205,run-9,0,0.6793222466269219,0.5855433182282881,0.6859115155318481,0.5797487388957631,32
206,run-9,1,0.7455287103859429,0.5321930917826566,0.7521179792908692,0.5256763236089186,32
207,run-9,2,0.767179165359272,0.4970448748631911,0.7721995607154063,0.49279785698110407,32
208,run-9,3,0.7772199560715406,0.46871795979413117,0.7834954502667085,0.46304299614646216,32
209,run-9,4,0.7900847191716348,0.44438365643674677,0.7938500156887355,0.4377522360194813,32
210,run-9,5,0.7973015374960778,0.4262814521789551,0.8029494822717289,0.41926797140728345,32
211,run-9,6,0.8038908064010041,0.4081257690082897,0.8120489488547223,0.4009009030732242,32
212,run-9,7,0.8133040476937559,0.40044187957590277,0.812676498274239,0.3969264626502991,32
213,run-9,8,0.8161280200815815,0.4014467407356609,0.8114213994352055,0.3974850990555503,32
214,run-9,9,0.8245999372450581,0.41096648844805633,0.8114213994352055,0.4079949286851016,32
215,run-9,10,0.8277376843426419,0.42171787402846594,0.8133040476937559,0.4189853370189667,32
216,run-9,11,0.8299341073109507,0.4283353550867601,0.8180106683401318,0.42501978169788013,32
217,run-9,12,0.8296203326011924,0.43137965960936114,0.8202070913084405,0.4304762211712924,32
218,run-9,13,0.8336994038280514,0.4382522024891593,0.8267963602133668,0.4348650493405082,32
219,run-9,14,0.8346407279573267,0.4486922432075847,0.8258550360840916,0.44142458926547656,32
220,run-9,15,0.8343269532475682,0.453649721362374,0.8315029808597427,0.4497177546674555,32
221,run-9,16,0.8362096015061186,0.4619787416674874,0.8324443049890179,0.45792652531103656,32
222,run-9,17,0.834954502667085,0.4683838188648224,0.8283652337621588,0.46316908164457843,32
223,run-9,18,0.8346407279573267,0.472872720523314,0.8308754314402259,0.4724324508146806,32
224,run-9,19,0.8362096015061186,0.47522326762026007,0.8327580796987762,0.4767937578938224,32
225,run-9,20,0.8402886727329777,0.4760566001588648,0.8371509256353938,0.4750010615045374,32
226,run-9,21,0.836523376215877,0.4759727580980821,0.8424850957012865,0.47045630487528717,32
227,run-9,22,0.8384060244744274,0.478370953689922,0.8443677439598368,0.4701810452071103,32
228,run-9,23,0.8371509256353938,0.4861760437488556,0.8424850957012865,0.47688605839555914,32
229,run-9,24,0.838092249764669,0.4969742135568099,0.8384060244744274,0.4846467294476249,32
230,run-9,25,0.8377784750549105,0.49709220095114276,0.8399748980232193,0.4894989322532307,32
231,run-10,0,0.6162535299654848,0.649937933141535,0.6018198933165987,0.6675077947703275,64
232,run-10,1,0.7317226231565735,0.5757383162325079,0.7276435519297144,0.5929804281754927,64
233,run-10,2,0.7609036711641042,0.528761086138812,0.7561970505177282,0.5462007468396967,64
234,run-10,3,0.7897709444618763,0.486984447999434,0.7819265767179165,0.501767489043149,64
235,run-10,4,0.8076561029181047,0.4527550529349934,0.7998117351741449,0.468871918591586,64
236,run-10,5,0.815814245371823,0.42893441156907514,0.8054596799497961,0.444616745818745,64
237,run-10,6,0.8230310636962661,0.42086235772479663,0.8129902729839975,0.4369778280908411,64
238,run-10,7,0.8327580796987762,0.413112074136734,0.8311892061499843,0.4287471283565868,64
239,run-10,8,0.842171320991528,0.4176642759279771,0.834954502667085,0.43496908382935956,64
240,run-10,9,0.8415437715720113,0.4261810617013411,0.8333856291182931,0.44133617119355634,64
241,run-10,10,0.8409162221524945,0.4361488033424724,0.836523376215877,0.45192176645452325,64
242,run-10,11,0.8390335738939442,0.43718850883570587,0.8352682773768434,0.4509158865971999,64
243,run-10,12,0.8393473486037025,0.435280593958768,0.8346407279573267,0.45222318985245447,64
244,run-10,13,0.8406024474427362,0.43529614264314825,0.8377784750549105,0.44829686934297736,64
245,run-11,0,0.7345465955443992,0.5778893665833906,0.7147787888296203,0.5881835168058221,64
246,run-11,1,0.759962347034829,0.5191154046492144,0.7533730781299027,0.5263042585416273,64
247,run-11,2,0.7778475054910574,0.4793496538292278,0.7775337307812991,0.48648102446035907,64
248,run-11,3,0.7922811421399435,0.4468407224525105,0.7957326639472858,0.45459945364431903,64
249,run-11,4,0.8111076247254472,0.41712612997401843,0.8076561029181047,0.4251248294656927,64
250,run-11,5,0.8224035142767493,0.39960738203742285,0.8192657671791653,0.4042148292064667,64
251,run-11,6,0.8271101349231252,0.39531619440425525,0.8220897395669909,0.40322974866086786,64
252,run-11,7,0.8340131785378099,0.39969662915576587,0.8283652337621588,0.4030797318978743,64
253,run-11,8,0.8358958267963602,0.409451270645315,0.8362096015061186,0.4163268641992049,64
254,run-11,9,0.8384060244744274,0.4162339757789265,0.8371509256353938,0.4200552593577992,64
255,run-11,10,0.8402886727329777,0.4263102493502877,0.8368371509256354,0.43015153299678455,64
256,run-11,11,0.838092249764669,0.43200055306608026,0.838092249764669,0.43515147404237225,64
257,run-11,12,0.839661123313461,0.42684807018800214,0.8415437715720113,0.4292072599584406,64
258,run-11,13,0.8427988704110448,0.4326774640516801,0.8434264198305617,0.43426208062605426,64
259,run-11,14,0.8434264198305617,0.4343104633417996,0.8459366175086288,0.43454133380543103,64
260,run-11,15,0.8449952933793536,0.43732371113517066,0.8462503922183872,0.4407775564627214,64
261,run-11,16,0.8446815186695952,0.4344481040130962,0.8449952933793536,0.4435233717614954,64
262,run-11,17,0.8427988704110448,0.4393137287009846,0.8449952933793536,0.4504755599932237,64
263,run-11,18,0.8424850957012865,0.4446174773302945,0.8449952933793536,0.4552959718487479,64
264,run-11,19,0.8431126451208033,0.4480565542524511,0.8449952933793536,0.45507022738456726,64
265,run-11,20,0.8434264198305617,0.4491792077367956,0.8440539692500785,0.45480564507571136,64
266,run-12,0,0.7486664574835268,0.5767716494473544,0.7474113586444933,0.5861757560209795,64
267,run-12,1,0.7587072481957954,0.5107370750470595,0.7571383746470034,0.5185597836971283,64
268,run-12,2,0.7700031377470976,0.4774502082304521,0.7696893630373391,0.4868361164223064,64
269,run-12,3,0.786319422654534,0.4517193626273762,0.7812990272983997,0.4601354517719962,64
270,run-12,4,0.8051459052400377,0.42523887211626227,0.8013806087229369,0.43457986549897626,64
271,run-12,5,0.818951992469407,0.40768113461407746,0.8123627235644807,0.41402127796953375,64
272,run-12,6,0.8252274866645748,0.4044579836455258,0.8195795418889238,0.4075378748503598,64
273,run-12,7,0.8333856291182931,0.40999245101755316,0.8233448384060245,0.408855522220785,64
274,run-12,8,0.8384060244744274,0.414964190938256,0.8308754314402259,0.4123652902516452,64
275,run-12,9,0.8362096015061186,0.4156485470858487,0.8340131785378099,0.4133063663135875,64
276,run-12,10,0.8368371509256354,0.4166356921195984,0.8358958267963602,0.4175958904353055,64
277,run-12,11,0.838092249764669,0.423247754573822,0.8358958267963602,0.42630089683966205,64
278,run-12,12,0.8412299968622529,0.43697699362581427,0.836523376215877,0.44147396087646484,64
279,run-12,13,0.8393473486037025,0.4427120360461148,0.8368371509256354,0.45197252522815357,64
280,run-12,14,0.8393473486037025,0.4468306384303353,0.8352682773768434,0.44917392188852484,64
281,run-12,15,0.8399748980232193,0.4454617364840074,0.8387197991841857,0.44897795807231555,64
282,run-12,16,0.8399748980232193,0.4482765089381825,0.8390335738939442,0.4453270056030967,64
283,run-12,17,0.8415437715720113,0.44469201835719024,0.8427988704110448,0.44525492462244903,64
284,run-13,0,0.7279573266394729,0.5482418645511974,0.7398807656102918,0.5427579121156172,64
285,run-13,1,0.7527455287103859,0.4918338493867354,0.761531220583621,0.48703638261014764,64
286,run-13,2,0.7681204894885473,0.4658290147781372,0.7765924066520239,0.4625088735060258,64
287,run-13,3,0.786319422654534,0.4360493394461545,0.7903984938813932,0.4373944672671231,64
288,run-13,4,0.8095387511766552,0.40918180075558747,0.8098525258864135,0.4141903248700229,64
289,run-13,5,0.8170693442108566,0.3939441984350031,0.8170693442108566,0.4001545120369304,64
290,run-13,6,0.8230310636962661,0.3905594972046939,0.8180106683401318,0.3936649100346999,64
291,run-13,7,0.8324443049890179,0.3911597647450187,0.8236586131157829,0.3903109620917927,64
292,run-13,8,0.8296203326011924,0.40723125772042706,0.8255412613743333,0.4032187488946048,64
293,run-13,9,0.8346407279573267,0.42140789194540546,0.8293065578914339,0.4137416888367046,64
294,run-13,10,0.8324443049890179,0.4310615929690274,0.8330718544085347,0.42397066950798035,64
295,run-13,11,0.8308754314402259,0.4371837783943523,0.834954502667085,0.4360835768959739,64
296,run-13,12,0.8321305302792595,0.43750646168535406,0.836523376215877,0.43121516704559326,64
297,run-13,13,0.8368371509256354,0.4340135292573409,0.8377784750549105,0.4275791915980252,64
298,run-13,14,0.8393473486037025,0.4323499473658475,0.8424850957012865,0.4273837073282762,64
299,run-13,15,0.8434264198305617,0.4354365955699574,0.842171320991528,0.4335743947462602,64
300,run-13,16,0.8434264198305617,0.4427528977394104,0.8446815186695952,0.44170846993272955,64
301,run-13,17,0.8424850957012865,0.4473977197300304,0.8434264198305617,0.44449101252989337,64
302,run-13,18,0.8431126451208033,0.4510605010119351,0.8449952933793536,0.4520941837267442,64
303,run-13,19,0.8427988704110448,0.45563588359139184,0.845309068089112,0.45241423628546973,64
304,run-13,20,0.8406024474427362,0.46247445995157416,0.8449952933793536,0.4559529992667111,64
