,id,epoch,val_acc,val_loss,test_acc,test_loss,coeff,aug
106,run-4,17,0.846877941637904,0.4338726320049979,0.8500156887354879,0.432035432620482,0.1,noise
107,run-4,18,0.8481330404769376,0.4365491541949185,0.8500156887354879,0.4324090155688199,0.1,noise
108,run-4,19,0.8493881393159711,0.4360677274790677,0.8503294634452463,0.434944900599393,0.1,noise
109,run-4,20,0.8522121117037966,0.44042785601182416,0.8497019140257295,0.4383203522725539,0.1,noise
110,run-4,21,0.8512707875745215,0.441573828458786,0.8500156887354879,0.4364410394972021,0.1,noise
111,run-4,22,0.8497019140257295,0.44332489371299744,0.8506432381550048,0.4364539141004736,0.1,noise
112,run-4,23,0.8465641669281456,0.4448709921403365,0.8475054910574208,0.4372412291440097,0.1,noise
113,run-4,24,0.846877941637904,0.4449239535765214,0.8471917163476623,0.44159663807262073,0.1,noise
114,run-4,25,0.8456228427988705,0.44913419539278204,0.8471917163476623,0.44123157316988165,0.1,noise
115,run-5,0,0.761531220583621,0.5408244539390911,0.7580796987762787,0.5601771528070624,0.1,noise
116,run-5,1,0.7803577031691246,0.5351502976634286,0.7721995607154063,0.5572316592389887,0.1,noise
117,run-5,2,0.7856918732350172,0.5383298126134005,0.7809852525886414,0.5572248101234436,0.1,noise
118,run-5,3,0.7935362409789771,0.5302937816489827,0.7882020709130844,0.5460753603415056,0.1,noise
119,run-5,4,0.8045183558205209,0.5335634784264998,0.8001255098839034,0.5404753847555681,0.1,noise
120,run-5,5,0.8180106683401318,0.5268516052852977,0.8151866959523062,0.538561837239699,0.1,noise
121,run-5,6,0.8318167555695011,0.5098448097705841,0.8274239096328836,0.5154055980118838,0.1,noise
122,run-5,7,0.8355820520866019,0.4918193112720143,0.8318167555695011,0.5002885244109414,0.1,noise
123,run-5,8,0.8377784750549105,0.47483291680162604,0.8371509256353938,0.4864232431758534,0.1,noise
124,run-5,9,0.8415437715720113,0.4585813175548207,0.8402886727329777,0.4709823592142625,0.1,noise
125,run-5,10,0.8409162221524945,0.45982928438620135,0.8418575462817697,0.46463649381290784,0.1,noise
126,run-5,11,0.8409162221524945,0.4524311396208676,0.8434264198305617,0.45736144889484753,0.1,noise
127,run-5,12,0.8402886727329777,0.44971532171422784,0.8459366175086288,0.44845910234884784,0.1,noise
128,run-5,13,0.8406024474427362,0.4444041441787373,0.845309068089112,0.4435983327302066,0.1,noise
129,run-5,14,0.8415437715720113,0.4379273707216436,0.8434264198305617,0.4358299672603607,0.1,noise
130,run-6,0,0.7593347976153122,0.5410947041078047,0.7618449952933793,0.5612753954800692,0.1,noise
131,run-6,1,0.7825541261374334,0.5424792929129167,0.7750235331032319,0.5686990022659302,0.1,noise
132,run-6,2,0.7935362409789771,0.5309920365160162,0.7957326639472858,0.551291514526714,0.1,noise
133,run-6,3,0.8001255098839034,0.5305279357866808,0.7979290869155946,0.5419316345995123,0.1,noise
134,run-6,4,0.8120489488547223,0.5013222721489993,0.8117351741449639,0.510445857589895,0.1,noise
135,run-6,5,0.8233448384060245,0.48623482476581226,0.8230310636962661,0.5004293728958477,0.1,noise
136,run-6,6,0.8286790084719171,0.4904960746114904,0.8274239096328836,0.5054017738862471,0.1,noise
137,run-6,7,0.834954502667085,0.4933603080836209,0.8311892061499843,0.5052089501510967,0.1,noise
138,run-6,8,0.8418575462817697,0.47274786775762384,0.8333856291182931,0.4881382232362574,0.1,noise
139,run-6,9,0.8431126451208033,0.4522398818622936,0.8368371509256354,0.4667769833044572,0.1,noise
140,run-6,10,0.8449952933793536,0.4441230540925806,0.8415437715720113,0.45243965766646643,0.1,noise
141,run-6,11,0.845309068089112,0.44150596857070923,0.8415437715720113,0.4468478181145408,0.1,noise
142,run-6,12,0.8462503922183872,0.44223104552789166,0.8424850957012865,0.4483683109283447,0.1,noise
143,run-6,13,0.8462503922183872,0.4482189877466722,0.8462503922183872,0.4469457349993966,0.1,noise
144,run-6,14,0.8456228427988705,0.44420117139816284,0.8478192657671791,0.43949018012393604,0.1,noise
145,run-6,15,0.8465641669281456,0.4375073422085155,0.846877941637904,0.4352202984419736,0.1,noise
146,run-6,16,0.8475054910574208,0.43562119928273285,0.8459366175086288,0.43391228264028375,0.1,noise
147,run-6,17,0.8497019140257295,0.43276661092584784,0.845309068089112,0.4309420639818365,0.1,noise
148,run-6,18,0.848446815186696,0.4327788596803492,0.8434264198305617,0.4304685755209489,0.1,noise
149,run-6,19,0.848446815186696,0.4402280774983493,0.8443677439598368,0.43434632366353815,0.1,noise
150,run-6,20,0.8475054910574208,0.4343502494421872,0.8456228427988705,0.43314171921123157,0.1,noise
151,run-6,21,0.8478192657671791,0.43859927491708234,0.8465641669281456,0.42846900495615875,0.1,noise
152,run-6,22,0.8471917163476623,0.4393210546536879,0.8462503922183872,0.42998945442113007,0.1,noise
153,run-7,0,0.7678067147787888,0.5124026536941528,0.7652965171007217,0.5232504172758623,0.1,noise
154,run-7,1,0.7609036711641042,0.5145460611039941,0.7593347976153122,0.535259252244776,0.1,noise
155,run-7,2,0.7891433950423596,0.5271759683435614,0.7803577031691246,0.5456610159440474,0.1,noise
156,run-7,3,0.7941637903984938,0.561932157386433,0.7903984938813932,0.5814921910112555,0.1,noise
157,run-7,4,0.8079698776278632,0.5513619563796304,0.7932224662692187,0.5691227343949404,0.1,noise
158,run-7,5,0.8211484154377158,0.5476226183501157,0.8073423282083464,0.5642558254978873,0.1,noise
159,run-7,6,0.82616881079385,0.5311335216869008,0.8164417947913398,0.5438038652593439,0.1,noise
160,run-7,7,0.8327580796987762,0.50810891660777,0.8258550360840916,0.526455120606856,0.1,noise
161,run-7,8,0.842171320991528,0.49207164482636884,0.8324443049890179,0.5094293653964996,0.1,noise
162,run-7,9,0.8431126451208033,0.48590346899899567,0.8368371509256354,0.4945485239679163,0.1,noise
163,run-7,10,0.8449952933793536,0.47258748791434546,0.8431126451208033,0.47369642691178754,0.1,noise
164,run-7,11,0.8443677439598368,0.45848526737906714,0.8456228427988705,0.46094470945271576,0.1,noise
165,run-7,12,0.8431126451208033,0.45362586053934967,0.8465641669281456,0.4545449099757455,0.1,noise
166,run-7,13,0.8446815186695952,0.4541871520605954,0.8481330404769376,0.4544965624809265,0.1,noise
167,run-7,14,0.8459366175086288,0.451853177764199,0.8497019140257295,0.44600944356484845,0.1,noise
168,run-7,15,0.846877941637904,0.4474439593878659,0.8518983369940383,0.4463380439714952,0.1,noise
169,run-7,16,0.8475054910574208,0.44219685142690485,0.8518983369940383,0.43762032281268726,0.1,noise
170,run-7,17,0.848446815186696,0.43975722247904,0.8518983369940383,0.43554364009336993,0.1,noise
171,run-7,18,0.8509570128647631,0.44629152796485205,0.8518983369940383,0.43609472567384894,0.1,noise
172,run-7,19,0.8515845622842799,0.44046255675229157,0.8515845622842799,0.4362359507517381,0.1,noise
173,run-7,20,0.8497019140257295,0.443043207580393,0.8487605898964543,0.43482884764671326,0.1,noise
174,run-7,21,0.8487605898964543,0.44901330362666736,0.8487605898964543,0.4436903948133642,0.1,noise
175,run-7,22,0.8497019140257295,0.4443344609303908,0.8481330404769376,0.4400641511787068,0.1,noise
176,run-7,23,0.8497019140257295,0.44666271047158673,0.8475054910574208,0.4412199990315871,0.1,noise
177,run-8,0,0.6739880765610292,0.7101052674380216,0.6727329777219956,0.7350100441412493,0.1,noise
178,run-8,1,0.7310950737370568,0.6711176417090676,0.732036397866332,0.7011065970767628,0.1,noise
179,run-8,2,0.7587072481957954,0.6834365129470825,0.7524317540006276,0.7076703689315103,0.1,noise
180,run-8,3,0.7674929400690305,0.7005697163668546,0.758393473486037,0.7274758436463096,0.1,noise
181,run-8,4,0.7728271101349231,0.6970240853049539,0.7678067147787888,0.7180445031686262,0.1,noise
182,run-8,5,0.786319422654534,0.6529979651624506,0.7803577031691246,0.6705661795356057,0.1,noise
183,run-8,6,0.807028553498588,0.6253116076642816,0.7960464386570443,0.6395706209269437,0.1,noise
184,run-8,7,0.8164417947913398,0.5930328342047605,0.8092249764668967,0.6107581095262007,0.1,noise
185,run-8,8,0.8198933165986821,0.5711696364662864,0.8195795418889238,0.5902439816431566,0.1,noise
186,run-8,9,0.8286790084719171,0.528431461615996,0.8377784750549105,0.5425485480915416,0.1,noise
187,run-8,10,0.8406024474427362,0.49523571133613586,0.8399748980232193,0.5017471774057909,0.1,noise
188,run-8,11,0.8434264198305617,0.4808083583008159,0.8418575462817697,0.483462471853603,0.1,noise
189,run-8,12,0.842171320991528,0.4610671211372722,0.8478192657671791,0.46639005704359576,0.1,noise
190,run-8,13,0.8424850957012865,0.44977016611532733,0.8427988704110448,0.45721969550306146,0.1,noise
191,run-8,14,0.8384060244744274,0.4464619647372853,0.8449952933793536,0.448328516700051,0.1,noise
192,run-8,15,0.8412299968622529,0.4447031888094815,0.8490743646062128,0.44436441226439044,0.1,noise
193,run-8,16,0.8443677439598368,0.4374304576353593,0.8471917163476623,0.4396232637492093,0.1,noise
194,run-9,0,0.7649827423909633,0.5197736702182076,0.7536868528396611,0.5341979996724562,0.1,noise
195,run-9,1,0.7938500156887355,0.4997549327937039,0.7907122685911515,0.5183745189146562,0.1,noise
196,run-9,2,0.807028553498588,0.5039820210500197,0.8007530593034201,0.5182919691909443,0.1,noise
197,run-9,3,0.8073423282083464,0.5318842259320345,0.8060872293693129,0.5405733775008809,0.1,noise
198,run-9,4,0.8217759648572325,0.5185671259056438,0.8186382177596486,0.5266871641982686,0.1,noise
199,run-9,5,0.8305616567304676,0.5101271325891669,0.82616881079385,0.5261204784566705,0.1,noise
200,run-9,6,0.8352682773768434,0.5057434764775363,0.8355820520866019,0.5228896845470775,0.1,noise
201,run-9,7,0.839661123313461,0.4869194653901187,0.8377784750549105,0.5055616768923673,0.1,noise
202,run-9,8,0.8412299968622529,0.45666765895756806,0.842171320991528,0.47677329724485223,0.1,noise
203,run-9,9,0.8471917163476623,0.45032006773081695,0.8427988704110448,0.45930042591961945,0.1,noise
204,run-9,10,0.8462503922183872,0.44552426717498084,0.8449952933793536,0.4485063607042486,0.1,noise
205,run-9,11,0.8465641669281456,0.44014772501858795,0.8481330404769376,0.4408542568033392,0.1,noise
206,run-9,12,0.8471917163476623,0.44071440263227984,0.8493881393159711,0.4404335374181921,0.1,noise
207,run-9,13,0.8465641669281456,0.4340824701569297,0.8500156887354879,0.4331070211800662,0.1,noise
208,run-9,14,0.8478192657671791,0.4255333651195873,0.8540947599623471,0.422685680064288,0.1,noise
209,run-10,0,0.767179165359272,0.5633988759734414,0.761531220583621,0.5827280282974243,0.1,mask
210,run-10,1,0.7700031377470976,0.5590148893269625,0.767179165359272,0.5798997499726035,0.1,mask
211,run-10,2,0.7828679008471917,0.543452799320221,0.7731408848446815,0.5634060881354592,0.1,mask
212,run-10,3,0.7969877627863194,0.525268164548007,0.7882020709130844,0.5481263290752064,0.1,mask
213,run-10,4,0.8148729212425478,0.51094189286232,0.8064010040790712,0.5324109792709351,0.1,mask
214,run-10,5,0.8308754314402259,0.4985536905852231,0.8217759648572325,0.5168965540148995,0.1,mask
215,run-10,6,0.8327580796987762,0.5046525164084001,0.8202070913084405,0.5281724713065408,0.1,mask
216,run-10,7,0.8346407279573267,0.4967449334534732,0.8289927831816756,0.513299435377121,0.1,mask
217,run-10,8,0.8377784750549105,0.46853234009309247,0.8402886727329777,0.4802499169653112,0.1,mask
218,run-10,9,0.8406024474427362,0.44692919741977344,0.8459366175086288,0.4554720602252267,0.1,mask
219,run-10,10,0.845309068089112,0.4375686889344996,0.8462503922183872,0.4421481761065396,0.1,mask
220,run-10,11,0.8443677439598368,0.4282531819560311,0.8471917163476623,0.43015318838032807,0.1,mask
221,run-10,12,0.8487605898964543,0.4268898232416673,0.8462503922183872,0.42780144106258045,0.1,mask
222,run-10,13,0.8493881393159711,0.42643738063898956,0.846877941637904,0.4236230931498788,0.1,mask
223,run-10,14,0.8459366175086288,0.425568087534471,0.846877941637904,0.4227790128101002,0.1,mask
224,run-10,15,0.842171320991528,0.4218495948748155,0.8471917163476623,0.4191131591796875,0.1,mask
225,run-10,16,0.8427988704110448,0.42613879117098724,0.8481330404769376,0.4236603623086756,0.1,mask
226,run-10,17,0.8431126451208033,0.4324870922348716,0.848446815186696,0.42739307067611,0.1,mask
227,run-11,0,0.771885786005648,0.536505252122879,0.7634138688421713,0.5567202757705342,0.1,mask
228,run-11,1,0.784750549105742,0.5330439372496172,0.7784750549105742,0.553978521715511,0.1,mask
229,run-11,2,0.7951051145277691,0.5323775139721957,0.7891433950423596,0.5549342686479742,0.1,mask
230,run-11,3,0.8111076247254472,0.5182150141759352,0.8035770316912457,0.5376238118518483,0.1,mask
231,run-11,4,0.8164417947913398,0.5158284658735449,0.8092249764668967,0.5340256311676719,0.1,mask
232,run-11,5,0.8258550360840916,0.5204470997506921,0.820520866018199,0.5342708446762778,0.1,mask
233,run-11,6,0.8377784750549105,0.49178885600783606,0.8302478820207091,0.504879198291085,0.1,mask
234,run-11,7,0.8415437715720113,0.467785735021938,0.8393473486037025,0.4770207648927515,0.1,mask
235,run-11,8,0.842171320991528,0.4485322453758933,0.8456228427988705,0.4600803391499953,0.1,mask
236,run-11,9,0.8424850957012865,0.4455087347464128,0.846877941637904,0.457649057561701,0.1,mask
237,run-11,10,0.8446815186695952,0.44205667213960126,0.8471917163476623,0.45217065648599103,0.1,mask
238,run-11,11,0.8415437715720113,0.4378854822028767,0.845309068089112,0.4449478035623377,0.1,mask
239,run-11,12,0.8449952933793536,0.43972874500534753,0.8462503922183872,0.44418276169083337,0.1,mask
240,run-11,13,0.8440539692500785,0.4357319880615581,0.8446815186695952,0.44126786156134173,0.1,mask
241,run-11,14,0.846877941637904,0.43474808064374054,0.8465641669281456,0.4376840049570257,0.1,mask
242,run-11,15,0.8456228427988705,0.43097489259459754,0.8471917163476623,0.43559076569297095,0.1,mask
243,run-11,16,0.8443677439598368,0.42722025513648987,0.8471917163476623,0.42986013943498785,0.1,mask
244,run-11,17,0.8465641669281456,0.42571486939083447,0.848446815186696,0.4281227561560544,0.1,mask
245,run-11,18,0.8497019140257295,0.42142482237382367,0.8487605898964543,0.4240736852992665,0.1,mask
246,run-11,19,0.8471917163476623,0.4238078458742662,0.846877941637904,0.42427885803309356,0.1,mask
247,run-11,20,0.8465641669281456,0.4230189160867171,0.8459366175086288,0.4253526709296487,0.1,mask
248,run-11,21,0.846877941637904,0.42711024663665076,0.846877941637904,0.42650302973660553,0.1,mask
249,run-11,22,0.8462503922183872,0.43034894358028064,0.8459366175086288,0.431548148393631,0.1,mask
250,run-11,23,0.8459366175086288,0.42858651551333343,0.8465641669281456,0.43090127543969586,0.1,mask
251,run-12,0,0.7367430185127078,0.5925809957764365,0.7251333542516473,0.6150763414122842,0.1,mask
252,run-12,1,0.7712582365861311,0.5497036413712935,0.7696893630373391,0.5707630542191592,0.1,mask
253,run-12,2,0.7866331973642925,0.5363919951698997,0.7803577031691246,0.5564833689819683,0.1,mask
254,run-12,3,0.7954188892375275,0.5300095596096732,0.7944775651082523,0.5475140647454695,0.1,mask
255,run-12,4,0.8117351741449639,0.5227115696126764,0.7976153122058363,0.5461553281003778,0.1,mask
256,run-12,5,0.8167555695010982,0.5226956118236888,0.8117351741449639,0.5365586416287855,0.1,mask
257,run-12,6,0.8255412613743333,0.5150437165390361,0.8192657671791653,0.5220062624324452,0.1,mask
258,run-12,7,0.8327580796987762,0.5045932964845137,0.8274239096328836,0.5110349302942102,0.1,mask
259,run-12,8,0.8377784750549105,0.482703916051171,0.8346407279573267,0.48907735401933844,0.1,mask
260,run-12,9,0.838092249764669,0.4688956412402066,0.8384060244744274,0.4795322499491952,0.1,mask
261,run-12,10,0.8371509256353938,0.4658495621247725,0.8406024474427362,0.46788325905799866,0.1,mask
262,run-12,11,0.8387197991841857,0.4559351828965274,0.842171320991528,0.45652728730982,0.1,mask
263,run-12,12,0.8409162221524945,0.448842547156594,0.8418575462817697,0.4478050876747478,0.1,mask
264,run-12,13,0.8390335738939442,0.44154648889194836,0.8424850957012865,0.43655021624131635,0.1,mask
265,run-12,14,0.8387197991841857,0.432740100405433,0.8418575462817697,0.4322150674733249,0.1,mask
266,run-12,15,0.8390335738939442,0.43242708390409296,0.8434264198305617,0.43175159801136365,0.1,mask
267,run-12,16,0.8399748980232193,0.4321638995950872,0.8456228427988705,0.42447293075648224,0.1,mask
268,run-12,17,0.8424850957012865,0.42984810742464935,0.8481330404769376,0.42383947426622565,0.1,mask
269,run-12,18,0.84374019454032,0.42978174036199396,0.8471917163476623,0.42187670144167816,0.1,mask
270,run-12,19,0.8456228427988705,0.4250491234389218,0.846877941637904,0.42178829962557013,0.1,mask
271,run-12,20,0.846877941637904,0.42844596234234894,0.845309068089112,0.4216257225383412,0.1,mask
272,run-12,21,0.8465641669281456,0.42968216809359466,0.8449952933793536,0.42495276711203833,0.1,mask
273,run-12,22,0.846877941637904,0.4339455257762562,0.8446815186695952,0.42727361484007403,0.1,mask
274,run-12,23,0.8462503922183872,0.43446028232574463,0.8462503922183872,0.42954052307389,0.1,mask
