,id,epoch,val_acc,val_loss,test_acc,test_loss,nprotos
58,run-2,8,0.8752672843905915,1.2163115739822388,0.8738417676407698,1.2503397464752197,10
59,run-2,9,0.8759800427655025,1.156325876712799,0.8774055595153243,1.20059472322464,10
60,run-2,10,0.8781183178902352,1.1048910319805145,0.8731290092658589,1.1392769813537598,10
61,run-2,11,0.880256593014968,1.0439804941415787,0.8766928011404134,1.074200987815857,10
62,run-2,12,0.8838203848895224,0.9910842180252075,0.8809693513898789,1.0250188410282135,10
63,run-2,13,0.8845331432644333,0.9326618909835815,0.8852459016393442,0.9626866579055786,10
64,run-2,14,0.8880969351389879,0.8939196169376373,0.8852459016393442,0.9256991744041443,10
65,run-2,15,0.8888096935138988,0.845469132065773,0.8866714183891661,0.8885349780321121,10
66,run-2,16,0.8902352102637205,0.8124514520168304,0.887384176764077,0.8443552255630493,10
67,run-2,17,0.8866714183891661,0.7757421731948853,0.8866714183891661,0.8169400990009308,10
68,run-2,18,0.887384176764077,0.7463824898004532,0.8852459016393442,0.7813268154859543,10
69,run-2,19,0.8845331432644333,0.7267012745141983,0.8845331432644333,0.7568513751029968,10
70,run-2,20,0.8895224518888097,0.703907385468483,0.8845331432644333,0.7320417612791061,10
71,run-2,21,0.8838203848895224,0.6808061450719833,0.8859586600142552,0.7172711491584778,10
72,run-3,0,0.4647184604419102,2.3188764452934265,0.43478260869565216,2.3583946228027344,10
73,run-3,1,0.7077690662865289,1.9376806318759918,0.6928011404133999,1.9763908088207245,10
74,run-3,2,0.7961511047754811,1.7081100642681122,0.7961511047754811,1.7581980526447296,10
75,run-3,3,0.8161083392729864,1.5683203041553497,0.8253741981468282,1.6089293658733368,10
76,run-3,4,0.8389166072701354,1.4602596759796143,0.8446186742694227,1.511568158864975,10
77,run-3,5,0.8481824661439772,1.3664270341396332,0.8553100498930862,1.426575243473053,10
78,run-3,6,0.864575908766928,1.2926904559135437,0.864575908766928,1.3465006649494171,10
79,run-3,7,0.8759800427655025,1.2224066853523254,0.8688524590163934,1.2697907090187073,10
80,run-3,8,0.8816821097647898,1.1521359384059906,0.8788310762651461,1.1994640529155731,10
81,run-3,9,0.8831076265146115,1.083400309085846,0.8816821097647898,1.1205501556396484,10
82,run-3,10,0.8852459016393442,1.0067250579595566,0.8816821097647898,1.054225578904152,10
83,run-3,11,0.8895224518888097,0.9447827786207199,0.8852459016393442,0.979035958647728,10
84,run-3,12,0.887384176764077,0.8939424604177475,0.8923734853884533,0.9303343892097473,10
85,run-3,13,0.8902352102637205,0.8473851382732391,0.8930862437633642,0.8760122209787369,10
86,run-3,14,0.8909479686386315,0.7893339097499847,0.8923734853884533,0.838804230093956,10
87,run-3,15,0.8895224518888097,0.7585268616676331,0.8888096935138988,0.7924353927373886,10
88,run-3,16,0.8888096935138988,0.7277031242847443,0.8895224518888097,0.7480586022138596,10
89,run-3,17,0.887384176764077,0.6854142844676971,0.8902352102637205,0.7214115113019943,10
90,run-3,18,0.8880969351389879,0.6612832844257355,0.8859586600142552,0.6970223784446716,10
91,run-3,19,0.8909479686386315,0.6360475420951843,0.8895224518888097,0.6719625741243362,10
92,run-4,0,0.4069850320741269,2.436100482940674,0.398431931575196,2.4866462349891663,10
93,run-4,1,0.722024233784747,2.0415491461753845,0.6835352815395581,2.0837164521217346,10
94,run-4,2,0.8225231646471846,1.8090017139911652,0.7940128296507484,1.836078256368637,10
95,run-4,3,0.8410548823948681,1.6377671957015991,0.8289379900213828,1.6691448390483856,10
96,run-4,4,0.8510334996436208,1.5182682275772095,0.8460441910192444,1.552514910697937,10
97,run-4,5,0.8595866001425517,1.4224434196949005,0.8617248752672844,1.4506278932094574,10
98,run-4,6,0.8695652173913043,1.329914391040802,0.8702779757662152,1.3750759959220886,10
99,run-4,7,0.8781183178902352,1.263037383556366,0.8752672843905915,1.301080346107483,10
100,run-4,8,0.8766928011404134,1.2029339373111725,0.8781183178902352,1.234207957983017,10
101,run-4,9,0.8809693513898789,1.134804904460907,0.8816821097647898,1.1666603088378906,10
102,run-4,10,0.8845331432644333,1.0686199069023132,0.8845331432644333,1.1031749546527863,10
103,run-4,11,0.8831076265146115,1.0051410645246506,0.8845331432644333,1.0466595590114594,10
104,run-4,12,0.8816821097647898,0.9439894258975983,0.8866714183891661,0.9905571341514587,10
105,run-4,13,0.8831076265146115,0.895263209939003,0.887384176764077,0.9290930479764938,10
106,run-4,14,0.8823948681397007,0.8400085866451263,0.887384176764077,0.8841488212347031,10
107,run-4,15,0.8880969351389879,0.8121026903390884,0.8895224518888097,0.8345315605401993,10
108,run-4,16,0.887384176764077,0.755996584892273,0.8937990021382751,0.7889875769615173,10
109,run-4,17,0.8866714183891661,0.7303920239210129,0.8930862437633642,0.7626269608736038,10
110,run-4,18,0.8866714183891661,0.702931672334671,0.8930862437633642,0.7335363477468491,10
111,run-4,19,0.8895224518888097,0.665309950709343,0.8973627940128297,0.7038786113262177,10
112,run-4,20,0.8895224518888097,0.6570357382297516,0.894511760513186,0.6859433203935623,10
113,run-4,21,0.8859586600142552,0.6307540386915207,0.8937990021382751,0.6676289439201355,10
114,run-4,22,0.8916607270135424,0.6161830872297287,0.8909479686386315,0.6434021443128586,10
115,run-4,23,0.8866714183891661,0.6014674752950668,0.8916607270135424,0.636277586221695,10
116,run-4,24,0.887384176764077,0.593758299946785,0.894511760513186,0.616861566901207,10
117,run-4,25,0.887384176764077,0.5733810216188431,0.895224518888097,0.6087353676557541,10
118,run-4,26,0.8838203848895224,0.5733260065317154,0.8937990021382751,0.6109560132026672,10
119,run-4,27,0.8880969351389879,0.5617005079984665,0.8930862437633642,0.5967158228158951,10
120,run-5,0,0.40270848182466146,2.6150927543640137,0.37633642195295797,2.5919723510742188,10
121,run-5,1,0.6778332145402709,2.1323097944259644,0.67712045616536,2.107864022254944,10
122,run-5,2,0.7911617961511048,1.8655412793159485,0.8068424803991446,1.839493989944458,10
123,run-5,3,0.8325017818959373,1.6931506097316742,0.8439059158945118,1.6810623109340668,10
124,run-5,4,0.8531717747683535,1.5732799768447876,0.8567355666429081,1.5676970481872559,10
125,run-5,5,0.8624376336421953,1.4823741018772125,0.8638631503920171,1.4732453227043152,10
126,run-5,6,0.872416250890948,1.398082673549652,0.8681397006414825,1.3995809257030487,10
127,run-5,7,0.8831076265146115,1.3207329511642456,0.8788310762651461,1.3201777338981628,10
128,run-5,8,0.8823948681397007,1.2503584027290344,0.8816821097647898,1.2593486309051514,10
129,run-5,9,0.8823948681397007,1.192754179239273,0.8888096935138988,1.1798880398273468,10
130,run-5,10,0.8816821097647898,1.112885296344757,0.8888096935138988,1.126122146844864,10
131,run-5,11,0.8831076265146115,1.0616576671600342,0.8880969351389879,1.0639214515686035,10
132,run-5,12,0.8816821097647898,1.0062831789255142,0.8902352102637205,1.015562891960144,10
133,run-6,0,0.4126870990734141,2.4647276997566223,0.4105488239486814,2.4835367798805237,10
134,run-6,1,0.714896650035638,2.0755552649497986,0.6870990734141126,2.1136529445648193,10
135,run-6,2,0.797576621525303,1.8241002261638641,0.7833214540270849,1.8501371443271637,10
136,run-6,3,0.8339272986457591,1.6360794007778168,0.8367783321454028,1.6859076619148254,10
137,run-6,4,0.8595866001425517,1.5108859241008759,0.8595866001425517,1.5480150282382965,10
138,run-6,5,0.8717034925160371,1.4104821383953094,0.8702779757662152,1.4475447535514832,10
139,run-6,6,0.8781183178902352,1.3123511970043182,0.8774055595153243,1.3523902595043182,10
140,run-6,7,0.8845331432644333,1.2308169603347778,0.8823948681397007,1.2723728716373444,10
141,run-6,8,0.8866714183891661,1.1604029834270477,0.8845331432644333,1.209625780582428,10
142,run-6,9,0.8852459016393442,1.1051174700260162,0.8888096935138988,1.1386222839355469,10
143,run-6,10,0.8923734853884533,1.028506338596344,0.8923734853884533,1.0802015662193298,10
144,run-6,11,0.8880969351389879,0.9672855883836746,0.8888096935138988,1.0130534172058105,10
145,run-6,12,0.8916607270135424,0.8943834602832794,0.8923734853884533,0.9541092067956924,10
146,run-6,13,0.8916607270135424,0.8456729203462601,0.8937990021382751,0.8949543833732605,10
147,run-6,14,0.8930862437633642,0.7901296615600586,0.895224518888097,0.8404688388109207,10
148,run-6,15,0.8937990021382751,0.7492344826459885,0.8937990021382751,0.8045044988393784,10
149,run-6,16,0.8959372772630079,0.7151561379432678,0.8959372772630079,0.7537165731191635,10
150,run-6,17,0.8937990021382751,0.6924686431884766,0.8973627940128297,0.721404030919075,10
151,run-6,18,0.8930862437633642,0.6476577520370483,0.8959372772630079,0.695194736123085,10
152,run-6,19,0.8930862437633642,0.635713130235672,0.894511760513186,0.6670426428318024,10
153,run-6,20,0.8937990021382751,0.6167905777692795,0.8995010691375623,0.6497872620820999,10
154,run-6,21,0.8973627940128297,0.5894179791212082,0.9009265858873842,0.6320959627628326,10
155,run-6,22,0.895224518888097,0.5809930562973022,0.9002138275124733,0.6184016615152359,10
156,run-6,23,0.8995010691375623,0.5571381449699402,0.9009265858873842,0.6020430624485016,10
157,run-6,24,0.8995010691375623,0.5503111779689789,0.8980755523877405,0.589537501335144,10
158,run-6,25,0.8987883107626514,0.5471193715929985,0.8959372772630079,0.5770357847213745,10
159,run-6,26,0.8966500356379188,0.5329394415020943,0.8966500356379188,0.560558132827282,10
160,run-6,27,0.8980755523877405,0.538673534989357,0.9016393442622951,0.5595990270376205,10
161,run-6,28,0.894511760513186,0.5246752798557281,0.8966500356379188,0.5607959479093552,10
162,run-7,0,0.40484675694939415,2.5019580125808716,0.3863150392017106,2.534847617149353,10
163,run-7,1,0.7027797576621525,2.0998182892799377,0.6878118317890235,2.1415632367134094,10
164,run-7,2,0.7925873129009265,1.8322729766368866,0.7847469707769066,1.8760330975055695,10
165,run-7,3,0.827512473271561,1.661426991224289,0.8246614397719173,1.705931156873703,10
166,run-7,4,0.8439059158945118,1.526727944612503,0.8460441910192444,1.5830134451389313,10
167,run-7,5,0.864575908766928,1.4347133040428162,0.8702779757662152,1.48812597990036,10
168,run-7,6,0.8774055595153243,1.3395060896873474,0.880256593014968,1.406338483095169,10
169,run-7,7,0.8816821097647898,1.2744101583957672,0.8845331432644333,1.3234336376190186,10
170,run-7,8,0.887384176764077,1.190274029970169,0.8859586600142552,1.2394970953464508,10
171,run-7,9,0.8902352102637205,1.1182642877101898,0.8923734853884533,1.1636546552181244,10
172,run-7,10,0.8902352102637205,1.053367406129837,0.8923734853884533,1.0984269380569458,10
173,run-7,11,0.8937990021382751,0.9836448580026627,0.895224518888097,1.0366066098213196,10
174,run-7,12,0.8888096935138988,0.9277587085962296,0.8923734853884533,0.9753749668598175,10
175,run-7,13,0.8959372772630079,0.8678470253944397,0.8902352102637205,0.9105449914932251,10
176,run-7,14,0.8902352102637205,0.8282893300056458,0.895224518888097,0.8735663145780563,10
177,run-7,15,0.8973627940128297,0.7829104512929916,0.8930862437633642,0.8191192746162415,10
178,run-7,16,0.8859586600142552,0.7476055771112442,0.8902352102637205,0.7882365882396698,10
179,run-7,17,0.8930862437633642,0.7070986032485962,0.8923734853884533,0.7624735832214355,10
180,run-7,18,0.8902352102637205,0.6999043524265289,0.8888096935138988,0.725319430232048,10
181,run-7,19,0.8937990021382751,0.6676049679517746,0.8880969351389879,0.7016332745552063,10
182,run-7,20,0.8937990021382751,0.642747089266777,0.8916607270135424,0.6837238073348999,10
183,run-8,0,0.5003563791874555,2.3532828092575073,0.4668567355666429,2.356586515903473,10
184,run-8,1,0.7726300784034212,1.9684620797634125,0.7533856022808268,1.9767370522022247,10
185,run-8,2,0.8246614397719173,1.7167446315288544,0.8146828225231646,1.7377424836158752,10
186,run-8,3,0.8389166072701354,1.5528554320335388,0.8467569493941554,1.5698433816432953,10
187,run-8,4,0.8553100498930862,1.433450073003769,0.8688524590163934,1.4597765803337097,10
188,run-8,5,0.864575908766928,1.344778835773468,0.8745545260156807,1.3711022734642029,10
189,run-8,6,0.8709907341411262,1.2702601552009583,0.8838203848895224,1.297333300113678,10
190,run-8,7,0.8766928011404134,1.188728928565979,0.8895224518888097,1.2139126062393188,10
191,run-8,8,0.879543834640057,1.1266951262950897,0.895224518888097,1.146472305059433,10
192,run-8,9,0.8831076265146115,1.0638253390789032,0.8959372772630079,1.074661672115326,10
193,run-8,10,0.8852459016393442,0.9920355528593063,0.8973627940128297,1.0075687617063522,10
194,run-8,11,0.887384176764077,0.9399862736463547,0.8973627940128297,0.9602838903665543,10
195,run-8,12,0.8852459016393442,0.88797827064991,0.8959372772630079,0.903885543346405,10
196,run-8,13,0.887384176764077,0.8439441025257111,0.8937990021382751,0.8585885614156723,10
197,run-8,14,0.8866714183891661,0.7885399013757706,0.8966500356379188,0.8154811561107635,10
198,run-8,15,0.8880969351389879,0.7672244161367416,0.895224518888097,0.7795002907514572,10
199,run-8,16,0.8866714183891661,0.7261096984148026,0.8937990021382751,0.7567030787467957,10
200,run-9,0,0.29223093371347114,2.621141493320465,0.2758374910905203,2.6466934084892273,10
201,run-9,1,0.6593014967925873,2.139255404472351,0.6208125445473984,2.168407440185547,10
202,run-9,2,0.7961511047754811,1.8496266603469849,0.7633642195295794,1.8790021538734436,10
203,run-9,3,0.8225231646471846,1.6788634359836578,0.8161083392729864,1.7014501988887787,10
204,run-9,4,0.8410548823948681,1.5578434765338898,0.8389166072701354,1.5842673182487488,10
205,run-9,5,0.8610121168923734,1.4493997693061829,0.8503207412687099,1.4717330038547516,10
206,run-9,6,0.8702779757662152,1.3625629842281342,0.8617248752672844,1.3854138553142548,10
207,run-9,7,0.8759800427655025,1.2868890166282654,0.8738417676407698,1.3184621334075928,10
208,run-9,8,0.8766928011404134,1.220873236656189,0.879543834640057,1.25542613863945,10
209,run-9,9,0.8759800427655025,1.157385766506195,0.8816821097647898,1.1851135194301605,10
210,run-9,10,0.8816821097647898,1.088454931974411,0.8888096935138988,1.1165529787540436,10
211,run-9,11,0.8902352102637205,1.0233107656240463,0.894511760513186,1.052860975265503,10
212,run-9,12,0.8902352102637205,0.9649809747934341,0.8937990021382751,0.9905800372362137,10
213,run-9,13,0.8909479686386315,0.9126648157835007,0.8923734853884533,0.9431640654802322,10
214,run-9,14,0.8923734853884533,0.8703804314136505,0.8937990021382751,0.8924867063760757,10
215,run-9,15,0.8888096935138988,0.8168205916881561,0.8937990021382751,0.8447878956794739,10
216,run-9,16,0.8895224518888097,0.7948902994394302,0.895224518888097,0.8041527718305588,10
217,run-9,17,0.8909479686386315,0.7343798279762268,0.8937990021382751,0.7747072875499725,10
218,run-9,18,0.8895224518888097,0.7162487059831619,0.894511760513186,0.7419502288103104,10
219,run-9,19,0.8923734853884533,0.6837003082036972,0.8916607270135424,0.7106721699237823,10
220,run-10,0,0.21168923734853884,2.761578619480133,0.21097647897362795,2.788832128047943,20
221,run-10,1,0.44975053456878117,2.407718002796173,0.44547398431931573,2.438585042953491,20
222,run-10,2,0.6557377049180327,2.1170238852500916,0.6507483962936564,2.1598708033561707,20
223,run-10,3,0.7868852459016393,1.8991168439388275,0.7662152530292231,1.941549926996231,20
224,run-10,4,0.8054169636493229,1.716695636510849,0.7918745545260156,1.7642801702022552,20
225,run-10,5,0.8253741981468282,1.5566056072711945,0.8096935138987883,1.626097321510315,20
226,run-10,6,0.83464005702067,1.444258689880371,0.8325017818959373,1.5018962621688843,20
227,run-10,7,0.8431931575196009,1.3371815085411072,0.8431931575196009,1.4047707319259644,20
228,run-10,8,0.8531717747683535,1.2610768377780914,0.8531717747683535,1.3164629936218262,20
229,run-10,9,0.8567355666429081,1.1770151853561401,0.8617248752672844,1.2361470758914948,20
230,run-10,10,0.8631503920171062,1.1115127205848694,0.8652886671418389,1.1713149845600128,20
231,run-10,11,0.8695652173913043,1.0503975749015808,0.8738417676407698,1.109026461839676,20
232,run-10,12,0.8781183178902352,0.9995207786560059,0.8759800427655025,1.0435927659273148,20
233,run-10,13,0.8859586600142552,0.9466316401958466,0.8774055595153243,0.9895858913660049,20
234,run-10,14,0.8838203848895224,0.9033471196889877,0.8816821097647898,0.9445827454328537,20
235,run-10,15,0.887384176764077,0.850136935710907,0.8823948681397007,0.8980052769184113,20
236,run-10,16,0.8895224518888097,0.8165582716464996,0.8838203848895224,0.8583005517721176,20
237,run-10,17,0.8909479686386315,0.7669450044631958,0.8866714183891661,0.818143904209137,20
238,run-10,18,0.894511760513186,0.7329721450805664,0.8852459016393442,0.778616338968277,20
239,run-10,19,0.8937990021382751,0.7133357673883438,0.8866714183891661,0.7387707680463791,20
240,run-10,20,0.894511760513186,0.6768608838319778,0.8895224518888097,0.7199240773916245,20
241,run-10,21,0.8966500356379188,0.6472537964582443,0.887384176764077,0.6919436603784561,20
242,run-10,22,0.8980755523877405,0.6310155838727951,0.8930862437633642,0.6664779633283615,20
243,run-10,23,0.8966500356379188,0.6150724142789841,0.8866714183891661,0.6602745950222015,20
244,run-10,24,0.8980755523877405,0.5910215377807617,0.8937990021382751,0.6257548332214355,20
245,run-10,25,0.8995010691375623,0.5758929401636124,0.8930862437633642,0.6228051334619522,20
246,run-10,26,0.8973627940128297,0.574166014790535,0.8880969351389879,0.6060729175806046,20
247,run-10,27,0.8966500356379188,0.5674571394920349,0.8937990021382751,0.6001327931880951,20
248,run-10,28,0.8959372772630079,0.5495206490159035,0.8930862437633642,0.5855629593133926,20
249,run-10,29,0.8937990021382751,0.5538434088230133,0.895224518888097,0.5832803100347519,20
250,run-10,30,0.8966500356379188,0.5373349636793137,0.895224518888097,0.5786229968070984,20
251,run-11,0,0.21026372059871704,2.7410983443260193,0.20384889522451888,2.7634894251823425,20
252,run-11,1,0.4504632929436921,2.3599164485931396,0.46186742694226657,2.3991686701774597,20
253,run-11,2,0.6785459729151817,2.0744499564170837,0.6650035637918745,2.115341603755951,20
254,run-11,3,0.7320028510334996,1.854472041130066,0.7198859586600143,1.897307962179184,20
255,run-11,4,0.7626514611546685,1.6786695718765259,0.7555238774055595,1.7307127714157104,20
256,run-11,5,0.7947255880256593,1.540763646364212,0.789736279401283,1.5967751741409302,20
257,run-11,6,0.8210976478973628,1.4207390546798706,0.8168210976478973,1.4787757694721222,20
258,run-11,7,0.8396293656450463,1.319448083639145,0.8446186742694227,1.3711410462856293,20
259,run-11,8,0.8538845331432644,1.235472172498703,0.8538845331432644,1.2759788930416107,20
260,run-11,9,0.8667141838916608,1.155308872461319,0.864575908766928,1.1956191062927246,20
261,run-11,10,0.872416250890948,1.0832047164440155,0.8702779757662152,1.1398252546787262,20
262,run-11,11,0.8731290092658589,1.0327015221118927,0.8731290092658589,1.079424113035202,20
263,run-11,12,0.8823948681397007,0.9753297865390778,0.8766928011404134,1.0197985768318176,20
264,run-11,13,0.8816821097647898,0.9242256581783295,0.8823948681397007,0.9689203202724457,20
265,run-11,14,0.887384176764077,0.8834507167339325,0.887384176764077,0.9152159988880157,20
266,run-11,15,0.8845331432644333,0.8373670130968094,0.8852459016393442,0.8674480766057968,20
267,run-11,16,0.8880969351389879,0.8046272099018097,0.8888096935138988,0.8283725082874298,20
268,run-11,17,0.8845331432644333,0.7569934278726578,0.8895224518888097,0.789617508649826,20
269,run-11,18,0.8845331432644333,0.7195738404989243,0.8888096935138988,0.7469393908977509,20
270,run-11,19,0.8866714183891661,0.6915591955184937,0.8880969351389879,0.7309703379869461,20
271,run-12,0,0.17462580185317178,2.7752386331558228,0.1781895937277263,2.7668352127075195,20
272,run-12,1,0.5217391304347826,2.416464865207672,0.5224518888096935,2.4202722311019897,20
273,run-12,2,0.6785459729151817,2.1338789463043213,0.6571632216678546,2.1477232575416565,20
274,run-12,3,0.7441197434069851,1.9038830995559692,0.7234497505345688,1.9382279515266418,20
275,run-12,4,0.7662152530292231,1.7403611242771149,0.7512473271560941,1.7787781357765198,20
276,run-12,5,0.7854597291518175,1.6139182150363922,0.7797576621525303,1.6660549640655518,20
277,run-12,6,0.8082679971489665,1.507930964231491,0.7982893799002139,1.553255707025528,20
278,run-12,7,0.8175338560228083,1.411161482334137,0.8089807555238774,1.4582062661647797,20
279,run-12,8,0.8325017818959373,1.3245140612125397,0.8225231646471846,1.3620249927043915,20
280,run-12,9,0.8396293656450463,1.2433537542819977,0.8325017818959373,1.2899518013000488,20
281,run-12,10,0.8439059158945118,1.1926438808441162,0.8453314326443335,1.2203662395477295,20
282,run-12,11,0.8503207412687099,1.114112138748169,0.857448325017819,1.1587012112140656,20
283,run-12,12,0.857448325017819,1.0665200054645538,0.8660014255167499,1.0934982597827911,20
284,run-12,13,0.8652886671418389,1.0068396627902985,0.872416250890948,1.044807642698288,20
285,run-12,14,0.8688524590163934,0.9575701802968979,0.8766928011404134,0.987507700920105,20
286,run-12,15,0.8745545260156807,0.9077027440071106,0.880256593014968,0.9307480007410049,20
287,run-12,16,0.8781183178902352,0.8614279627799988,0.887384176764077,0.8875593841075897,20
288,run-12,17,0.8823948681397007,0.8270211070775986,0.887384176764077,0.8384587168693542,20
289,run-12,18,0.8831076265146115,0.7861351519823074,0.8902352102637205,0.8025906980037689,20
290,run-12,19,0.8809693513898789,0.7497471272945404,0.894511760513186,0.7714192271232605,20
291,run-12,20,0.8852459016393442,0.7146889567375183,0.8930862437633642,0.7297911196947098,20
292,run-12,21,0.8859586600142552,0.6938520967960358,0.887384176764077,0.6994466334581375,20
293,run-12,22,0.8845331432644333,0.6701154261827469,0.8859586600142552,0.6808995455503464,20
294,run-12,23,0.8888096935138988,0.6501788794994354,0.8866714183891661,0.6466285884380341,20
295,run-12,24,0.8845331432644333,0.6286775469779968,0.8859586600142552,0.6402625143527985,20
296,run-12,25,0.8859586600142552,0.6159560084342957,0.8866714183891661,0.6210333853960037,20
297,run-12,26,0.8838203848895224,0.6023601740598679,0.8909479686386315,0.6128059327602386,20
298,run-12,27,0.8866714183891661,0.6073054820299149,0.8859586600142552,0.5910082161426544,20
299,run-12,28,0.8866714183891661,0.5753024816513062,0.8888096935138988,0.5905436426401138,20
300,run-13,0,0.0962223806129722,2.90046489238739,0.11261582323592302,2.898080050945282,20
301,run-13,1,0.43478260869565216,2.4824324250221252,0.4012829650748396,2.4846901297569275,20
302,run-13,2,0.662152530292231,2.1704583764076233,0.6443335709194583,2.187106966972351,20
303,run-13,3,0.7441197434069851,1.929469257593155,0.7277263007840342,1.9663348495960236,20
304,run-13,4,0.7790449037776194,1.7451454102993011,0.7583749109052031,1.7894091606140137,20
305,run-13,5,0.8018531717747683,1.6054015159606934,0.7911617961511048,1.6452414095401764,20
306,run-13,6,0.8232359230220955,1.4820336401462555,0.8075552387740556,1.5352976322174072,20
